,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,rank_h,rank_a,prediction
546,14,V,0.7999999999999998,25,1.5999999999999996,1.4000000000000004,0.0,0.2,-3.0,-0.1999999999999993,-0.6000000000000001,0.2,2.0,0.0,1
547,26,V,-0.6000000000000001,24,-4.4,-1.0,0.0,0.0,10.400000000000006,3.0,1.2000000000000002,0.2,0.0,4.0,1
548,15,V,-0.1999999999999999,21,0.8000000000000007,-2.0,0.0,0.2,-2.200000000000003,-4.199999999999999,0.2000000000000001,0.0,1.0,1.0,0
549,2,V,-0.1999999999999999,12,2.6,1.2000000000000002,-0.2,-0.2,4.799999999999997,-2.6,0.0,0.2,2.0,0.0,0
550,27,N,0.0,26,5.200000000000001,1.0,-0.4,-0.4,-8.399999999999999,-1.6000000000000014,-2.2,-0.4,4.0,0.0,0
551,24,V,0.6000000000000001,28,-2.8000000000000007,-1.4,0.2,0.2,-7.600000000000001,-1.799999999999999,1.4,0.2,3.0,1.0,1
552,25,N,1.4,20,2.6,0.8000000000000003,0.0,0.0,8.0,-2.200000000000001,-0.6000000000000001,0.2,0.0,3.0,1
553,0,N,2.4000000000000004,11,10.400000000000002,4.0,0.0,0.0,12.599999999999994,0.8000000000000007,-0.7999999999999998,0.0,2.0,1.0,1
554,19,V,0.4000000000000001,9,11.599999999999998,4.6,0.0,0.0,10.0,-2.799999999999999,-0.3999999999999999,0.0,2.0,1.0,1
555,13,V,-0.1999999999999997,14,-1.0,-0.7999999999999998,0.2,0.4,-5.600000000000001,0.0,-0.2000000000000001,-0.2,0.0,3.0,0
556,7,V,0.0,1,-2.4000000000000004,-0.3999999999999999,0.2,0.0,7.799999999999997,2.3999999999999986,0.7999999999999998,0.0,0.0,0.0,2
557,4,P,-1.0,17,-2.200000000000001,-2.0,-0.3999999999999999,-0.1999999999999999,7.799999999999997,0.1999999999999993,0.0,0.2,0.0,3.0,2
558,28,N,-1.7999999999999998,0,-4.6,-1.4000000000000004,-0.2,-0.2,-5.600000000000001,-1.8000000000000007,-0.1999999999999999,0.0,0.0,4.0,0
559,1,N,0.1999999999999999,27,2.2,1.4,0.0,0.2,-0.7999999999999972,-2.4000000000000004,0.1999999999999997,0.2,0.0,4.0,2
560,28,N,-1.4,13,-5.399999999999999,-1.8000000000000007,0.0,-0.2,-10.200000000000005,2.3999999999999986,-0.2000000000000001,0.0,0.0,3.0,0
561,9,V,-1.0,7,0.200000000000001,-0.6000000000000001,0.0,0.0,0.6000000000000014,0.5999999999999996,-0.6000000000000001,0.0,4.0,0.0,1
562,17,P,-0.6000000000000001,0,-8.999999999999998,-2.0,0.8,0.8,-12.0,-4.4,1.2,0.4,1.0,1.0,0
563,21,V,0.8,26,6.0,2.8000000000000003,-0.2,-0.2,7.399999999999999,1.8000000000000007,-1.2000000000000002,-0.6,4.0,0.0,1
564,12,V,-1.7999999999999998,19,-10.999999999999998,-4.4,-0.6,-0.6,-12.200000000000005,3.3999999999999986,0.6000000000000001,0.0,0.0,4.0,0
565,11,V,0.3999999999999999,4,-2.8000000000000007,1.7999999999999998,0.0,-0.2,-9.799999999999995,-0.5999999999999996,-0.3999999999999999,-0.4,1.0,2.0,1
566,14,V,1.0,2,4.199999999999999,2.4000000000000004,-0.2,-0.2,5.600000000000001,1.200000000000001,0.1999999999999997,0.0,4.0,0.0,1
567,15,V,0.3999999999999999,25,0.0,0.7999999999999998,0.0,0.2,-3.0,0.200000000000001,1.0,-0.2,1.0,1.0,0
568,20,P,-1.0,24,-1.4000000000000004,-0.3999999999999999,-0.4,-0.4,5.0,2.8000000000000007,0.2000000000000001,-0.2,1.0,2.0,0
569,27,N,0.3999999999999999,9,2.2,0.0,-0.2,-0.2,3.799999999999997,3.6000000000000014,0.6000000000000001,0.0,1.0,2.0,2
570,24,P,-1.0,14,-9.0,-4.8,0.4,0.4,-11.4,-0.7999999999999989,-0.1999999999999997,0.0,1.0,4.0,2
571,13,V,1.0000000000000002,1,2.6000000000000014,2.4,-0.2,-0.2,6.200000000000003,-0.5999999999999996,0.0,-0.2,5.0,0.0,1
572,2,P,-0.7999999999999999,17,0.3999999999999986,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,3.200000000000003,-1.8000000000000007,-0.7999999999999998,-0.2,0.0,4.0,0
573,19,V,2.6,20,9.6,3.6000000000000005,0.6,0.6,8.800000000000004,-3.6,-0.3999999999999999,0.0,3.0,2.0,1
574,21,V,0.6000000000000001,12,2.2,1.4000000000000004,0.2,0.2,5.0,4.600000000000001,1.4,0.0,4.0,1.0,1
575,26,P,0.3999999999999999,28,-5.199999999999999,-1.8000000000000005,0.4,0.4,2.6000000000000014,0.1999999999999993,1.4,0.6,1.0,4.0,2
576,4,N,-0.7999999999999999,25,0.200000000000001,0.0,-0.2,0.0,-4.200000000000003,-1.4000000000000004,0.7999999999999998,0.2,0.0,1.0,0
577,0,P,0.2000000000000001,15,4.6,1.4000000000000004,0.0,0.0,7.600000000000001,5.200000000000001,-1.6,0.0,4.0,0.0,1
578,7,P,0.8,11,1.0,-1.2000000000000002,0.2,0.2,12.800000000000004,2.2,0.2000000000000001,0.0,0.0,5.0,0
579,9,P,-0.8,13,-5.0,-2.3999999999999995,0.2,0.0,-6.399999999999999,0.5999999999999996,-1.0000000000000002,0.4,0.0,2.0,2
580,11,V,-1.0,19,-6.0,-0.5999999999999996,-0.4,-0.4,-15.599999999999994,3.4000000000000004,0.0,0.0,0.0,3.0,0
581,25,P,-0.1999999999999999,26,5.4,-0.6000000000000001,-0.2,-0.2,8.600000000000001,-2.2,-1.4,-0.3999999999999999,5.0,0.0,1
582,14,V,-0.3999999999999999,21,3.4000000000000004,1.0,-0.2,-0.2,4.0,-4.600000000000001,-0.3999999999999999,0.0,2.0,2.0,0
583,0,N,1.0,27,3.799999999999999,2.8000000000000003,0.2,0.2,2.6000000000000014,2.0,-1.0000000000000002,0.0,2.0,2.0,0
584,15,V,2.0,4,3.0,2.8,0.0,-0.2,-2.0,2.6,0.0,-0.2,5.0,0.0,1
585,28,V,-0.5999999999999999,12,-0.5999999999999996,0.0,0.2,0.2,-11.200000000000005,3.4000000000000004,0.7999999999999998,0.2,2.0,1.0,0
586,17,V,0.0,7,1.5999999999999996,2.2,0.6,0.8,-1.6000000000000014,-0.4000000000000021,0.3999999999999999,0.2,5.0,0.0,1
587,1,N,-0.1999999999999999,24,0.200000000000001,-0.1999999999999997,-0.2,-0.2,-1.0,0.8000000000000007,0.0,0.2,1.0,4.0,0
588,20,P,-0.6000000000000001,2,-4.800000000000001,-1.7999999999999998,-0.2,-0.2,-1.4000000000000057,-0.8000000000000007,0.3999999999999999,-0.2,0.0,2.0,2
589,2,N,0.0,1,4.0,1.4,0.0,0.0,7.200000000000003,-1.4000000000000004,-1.2000000000000002,-0.2,4.0,1.0,1
590,19,V,0.5999999999999999,14,1.200000000000001,-0.5999999999999996,0.4,0.4,2.0,-1.5999999999999996,-0.6000000000000001,0.0,1.0,3.0,1
591,26,V,-0.6000000000000001,17,-4.200000000000001,-2.0,-0.3999999999999999,-0.6000000000000001,-0.5999999999999943,1.6000000000000014,0.6000000000000001,0.2,0.0,5.0,2
592,27,N,-0.4000000000000001,11,5.200000000000001,-1.2000000000000002,0.0,0.2,16.4,3.3999999999999986,0.7999999999999998,0.0,5.0,0.0,1
593,24,V,0.3999999999999999,9,-1.6000000000000014,0.6000000000000001,0.2,0.2,1.6000000000000014,0.8000000000000007,0.6000000000000001,-0.4,1.0,2.0,2
594,4,P,-1.4,0,-3.0,-1.4,-0.2,0.0,-14.400000000000006,-8.200000000000001,0.8000000000000003,0.0,2.0,3.0,2
595,21,V,0.8,28,3.4000000000000004,2.2,-0.2,-0.2,11.4,1.6000000000000014,0.1999999999999997,-0.2,3.0,2.0,1
596,7,P,0.1999999999999999,25,-0.7999999999999989,0.0,-0.2,-0.2,-4.600000000000001,0.4000000000000003,-0.3999999999999999,-0.2,0.0,5.0,0
597,13,V,-0.2000000000000001,15,-1.4000000000000004,-0.6000000000000005,0.0,0.0,5.0,-2.6000000000000014,-0.7999999999999998,0.0,2.0,2.0,1
598,12,V,1.0,20,-0.5999999999999996,-0.2000000000000001,0.0,0.0,0.6000000000000014,-2.200000000000001,-0.3999999999999999,0.0,2.0,3.0,1
599,9,V,-0.5999999999999999,26,2.2,-0.3999999999999999,0.0,0.0,-0.3999999999999986,-4.599999999999998,-1.4,0.0,4.0,0.0,1
600,4,P,-1.0,27,-3.799999999999999,-0.8000000000000003,0.0,-0.2,-12.0,-5.399999999999999,-0.1999999999999997,0.0,2.0,0.0,1
601,25,N,0.0,2,0.0,-0.6000000000000001,0.2,0.2,10.4,1.8000000000000007,0.3999999999999999,0.0,3.0,1.0,0
602,15,V,0.6000000000000001,24,3.4000000000000004,2.8000000000000003,-0.2,-0.2,1.3999999999999986,0.1999999999999993,0.5999999999999999,0.0,3.0,1.0,1
603,11,N,0.0,12,-2.000000000000001,0.7999999999999998,0.0,0.0,-9.0,2.0,-0.3999999999999999,0.0,3.0,1.0,0
604,20,N,-0.4,28,3.2,0.3999999999999999,0.0,0.0,8.399999999999999,0.5999999999999996,-0.1999999999999997,-0.2,3.0,1.0,2
605,1,N,-1.0,21,-1.0,-1.3999999999999997,0.0,0.0,-9.0,-1.799999999999999,-0.2000000000000001,0.2,0.0,5.0,2
606,0,V,-0.4000000000000001,19,-0.4000000000000003,-0.4000000000000003,-0.2,-0.2,7.799999999999997,7.4,-0.4000000000000001,0.0,2.0,2.0,0
608,14,V,0.0,7,4.0,2.0,0.0,0.0,7.799999999999997,-2.6,0.7999999999999998,0.0,4.0,0.0,1
609,26,N,0.7999999999999999,20,-0.6000000000000014,0.5999999999999996,-0.4,-0.4,3.200000000000003,0.0,-0.6000000000000001,0.2,0.0,4.0,1
610,2,V,-0.4000000000000001,15,-4.0,-2.8,0.0,0.0,-11.0,-1.1999999999999993,-0.6000000000000001,0.2,0.0,3.0,0
611,12,N,-0.1999999999999999,14,-7.199999999999999,-2.8,0.0,0.0,-5.600000000000001,1.200000000000001,-0.2000000000000001,0.0,1.0,3.0,1
612,13,V,0.7999999999999998,11,3.200000000000001,2.2,0.2,0.2,5.199999999999996,-2.6,-0.6000000000000001,0.0,5.0,0.0,1
613,28,V,-0.3999999999999999,9,-3.0,-1.6000000000000003,0.2,0.2,-0.4000000000000057,-0.4000000000000003,-0.1999999999999997,-0.2,0.0,3.0,0
614,7,P,0.2,4,0.4000000000000003,0.7999999999999998,0.0,0.0,5.200000000000003,0.1999999999999993,-0.7999999999999998,0.0,0.0,5.0,1
615,19,V,0.5999999999999999,1,3.6,0.6000000000000001,0.0,0.0,14.4,-2.4000000000000004,-0.3999999999999999,-0.2,5.0,0.0,1
616,24,P,-1.4,0,-3.4000000000000004,-1.4,-0.2,-0.2,-5.599999999999994,-1.599999999999998,0.4000000000000001,0.0,2.0,2.0,2
617,21,P,0.8,17,-0.5999999999999996,-1.0,0.0,-0.2,1.2000000000000028,2.3999999999999986,0.1999999999999999,0.0,1.0,2.0,0
619,4,V,-1.0,2,-1.4000000000000004,-2.0,0.2,0.2,-4.600000000000001,3.0,1.4,0.0,2.0,2.0,1
620,17,N,0.4000000000000001,28,4.6,3.8,0.2,0.3999999999999999,5.800000000000004,-0.4000000000000003,-0.2000000000000001,-0.2,3.0,1.0,1
621,25,N,-0.4000000000000001,19,2.9999999999999982,0.0,0.0,0.0,8.799999999999997,4.199999999999999,-0.2000000000000001,-0.2,1.0,3.0,0
622,9,P,-0.3999999999999999,21,-2.6,-1.4,-0.2,-0.2,-8.600000000000001,-1.1999999999999993,0.7999999999999998,0.4,0.0,3.0,1
623,11,N,0.7999999999999999,24,-1.200000000000001,0.3999999999999999,0.0,0.0,-1.6000000000000014,-0.5999999999999996,-0.2000000000000001,0.0,1.0,2.0,0
624,0,V,2.0,7,1.8000000000000007,1.4000000000000004,0.0,0.0,8.799999999999997,3.200000000000001,0.6000000000000001,0.0,5.0,0.0,1
625,1,P,-0.7999999999999999,12,-2.8,0.2000000000000001,0.0,0.0,-13.200000000000005,-1.4000000000000004,0.3999999999999999,0.2,0.0,3.0,2
626,20,P,-2.0,13,-3.6,-4.0,0.2,0.2,1.8000000000000045,6.199999999999999,3.0,0.0,1.0,2.0,2
627,26,N,0.7999999999999999,1,4.200000000000001,-0.2000000000000001,0.0,0.2,13.0,2.8000000000000007,-0.5999999999999999,-0.2,1.0,0.0,1
628,28,V,-0.4000000000000001,25,-7.800000000000001,-1.6000000000000003,-0.6,-0.6,-16.6,-4.4,-0.1999999999999999,0.0,2.0,0.0,0
629,14,V,0.6000000000000001,15,2.599999999999998,-0.7999999999999998,0.0,-0.2,-3.200000000000003,-0.1999999999999993,0.1999999999999997,0.0,3.0,1.0,1
630,21,V,0.1999999999999999,11,6.800000000000001,2.8,0.2,0.2,9.400000000000006,3.8000000000000007,0.0,0.0,3.0,0.0,1
631,7,V,-1.0,27,-4.399999999999999,-1.6,0.0,-0.2,-7.200000000000003,-5.599999999999998,-0.8000000000000003,0.0,0.0,4.0,2
632,19,V,0.4000000000000001,2,3.200000000000001,0.2000000000000001,0.4,0.4,5.800000000000004,-1.200000000000001,0.8000000000000003,0.0,2.0,2.0,1
633,9,N,-0.1999999999999999,20,-1.5999999999999996,0.3999999999999999,-0.4,-0.4,-5.0,0.7999999999999989,-0.3999999999999999,0.0,1.0,2.0,1
634,24,N,0.2,4,0.200000000000001,1.0,-0.2,-0.2,10.199999999999996,-2.8000000000000007,-1.4,-0.2,2.0,2.0,1
635,12,P,0.2000000000000001,17,-4.0,-2.8000000000000003,-0.4,-0.4,-4.400000000000006,2.599999999999998,-0.2000000000000001,0.0,0.0,3.0,2
636,13,V,-0.3999999999999999,0,-0.8000000000000007,1.2000000000000002,0.2,0.2,-12.200000000000005,-4.800000000000001,-1.2000000000000002,0.0,1.0,1.0,1
637,0,V,1.4,26,4.399999999999999,3.0,0.0,-0.2,-0.2000000000000028,-1.200000000000001,0.1999999999999999,0.0,4.0,0.0,1
638,15,V,-0.3999999999999999,7,4.0,2.2,-0.2,0.0,16.0,-2.2,0.0,0.0,5.0,0.0,1
639,25,V,-0.2000000000000001,12,5.199999999999999,0.3999999999999999,0.6,0.6,14.0,-0.3999999999999986,-0.8,0.0,4.0,0.0,1
640,11,N,-0.6,28,-2.4000000000000004,-0.7999999999999998,0.0,0.0,6.399999999999999,1.1999999999999993,1.0,0.0,0.0,3.0,2
641,1,P,-1.2000000000000002,9,-2.8,-0.6000000000000001,0.0,0.0,-7.200000000000003,-3.0,0.3999999999999999,0.2,1.0,4.0,1
642,4,P,-1.0,14,-8.0,-3.2,0.0,0.0,-13.0,1.3999999999999986,1.0,0.2,1.0,4.0,2
643,2,V,0.0,24,2.0,1.0,0.0,0.0,1.2000000000000028,-1.4000000000000004,-0.6000000000000001,0.2,4.0,1.0,1
644,27,P,-1.0,13,1.0,-2.4000000000000004,-0.2,0.0,6.0,9.2,1.4,0.2,1.0,3.0,2
645,20,V,0.4000000000000001,21,-2.6,-1.5999999999999996,0.3999999999999999,0.3999999999999999,-7.799999999999997,-1.1999999999999993,1.4,0.0,1.0,4.0,2
646,17,P,-1.2000000000000002,19,0.3999999999999986,1.2000000000000002,0.0,0.0,6.0,1.0,0.0,-0.2,1.0,1.0,0
647,27,V,-0.4000000000000001,25,-5.0,-0.6000000000000005,-0.6,-0.3999999999999999,-15.200000000000005,3.0,0.4000000000000001,0.2,2.0,1.0,1
648,20,P,1.2,11,2.2,1.4,0.6,0.6,-1.4000000000000057,2.799999999999999,1.1999999999999995,0.0,5.0,0.0,1
649,7,P,0.0,2,-0.4000000000000003,-1.7999999999999998,0.4,0.4,-4.199999999999996,1.5999999999999996,1.4,-0.2,0.0,5.0,0
650,26,V,-0.3999999999999999,4,-1.5999999999999996,-0.6000000000000001,-0.2,0.0,13.199999999999996,-2.8000000000000007,-1.4,-0.2,0.0,4.0,0
651,21,P,-1.4,19,2.4000000000000004,0.3999999999999994,-0.2,-0.2,10.400000000000006,3.4000000000000004,0.0,-0.2,1.0,3.0,0
652,24,V,-0.5999999999999999,27,-2.2,-2.0,0.0,0.0,1.6000000000000014,-3.6,0.3999999999999999,-0.2,2.0,2.0,0
653,9,P,1.2000000000000002,17,-5.200000000000001,-2.8,-0.4,-0.4,-11.0,5.4,-0.3999999999999999,-0.2,2.0,2.0,2
654,28,P,0.1999999999999999,15,-7.599999999999998,-2.6,0.2,0.0,-15.4,0.200000000000001,0.0,0.0,1.0,3.0,2
655,12,P,-1.1999999999999995,0,-5.799999999999999,-3.0,0.0,0.0,-2.799999999999997,2.2,0.0,0.0,1.0,3.0,0
656,14,P,2.2,1,7.6,2.8000000000000003,0.4,0.4,11.599999999999994,0.1999999999999993,-0.8,-0.2,4.0,0.0,1
657,25,N,1.0,21,1.1999999999999993,-0.3999999999999994,0.4,0.4,2.3999999999999986,-0.1999999999999993,-1.1999999999999995,0.0,1.0,2.0,0
658,2,P,-0.4000000000000001,13,0.5999999999999996,0.5999999999999996,-0.2,-0.2,0.8000000000000043,3.0,1.7999999999999998,0.0,2.0,3.0,2
659,0,V,1.4,28,7.4,3.6,0.0,0.0,11.599999999999994,3.799999999999999,0.6000000000000001,0.0,4.0,0.0,1
660,15,V,0.0,26,7.4,2.6,0.0,0.0,-2.0,0.7999999999999989,0.8,0.0,5.0,0.0,1
661,17,N,0.6000000000000001,24,2.0,1.4,0.4,0.4,6.0,0.200000000000001,0.8000000000000003,0.2,3.0,1.0,1
662,19,V,0.4000000000000001,7,4.0,2.0,-0.3999999999999999,-0.3999999999999999,3.800000000000004,-2.2,-0.6000000000000001,0.2,5.0,0.0,1
663,1,N,-1.2000000000000002,20,-2.200000000000001,-2.0,-0.4,-0.4,-9.800000000000004,-2.0,-0.3999999999999999,0.0,0.0,4.0,2
664,11,N,-1.2,9,-0.3999999999999994,-0.8,0.0,0.0,4.799999999999997,-2.2,1.4,0.0,1.0,0.0,0
665,4,P,0.1999999999999999,12,0.6000000000000014,1.0,0.2,0.2,-6.0,-2.799999999999997,0.2000000000000001,0.2,2.0,1.0,1
666,27,N,-0.6000000000000001,14,-0.200000000000001,-0.6000000000000005,-0.4,-0.4,-4.399999999999999,3.200000000000001,-0.2000000000000001,0.2,0.0,4.0,0
667,14,V,-0.3999999999999999,19,-1.1999999999999993,0.2000000000000001,0.2,0.2,10.4,4.200000000000001,-0.1999999999999999,0.0,3.0,2.0,1
668,13,V,-0.1999999999999999,25,0.4000000000000003,0.7999999999999998,-0.2,-0.2,-5.800000000000004,-2.8000000000000007,-1.0000000000000002,0.0,2.0,1.0,1
669,28,P,-0.4000000000000001,27,-4.199999999999999,-1.7999999999999998,0.2,0.2,-5.199999999999996,-6.200000000000001,-0.4000000000000001,-0.2,2.0,2.0,0
670,20,P,0.4000000000000001,17,-1.200000000000001,0.6000000000000005,0.2,0.2,-1.6000000000000014,3.599999999999998,0.3999999999999999,-0.2,0.0,3.0,2
671,26,V,-1.4,7,-0.200000000000001,-0.7999999999999998,-0.6,-0.3999999999999999,16.200000000000003,-1.8000000000000007,-2.2,0.0,0.0,1.0,1
672,21,V,-0.3999999999999999,2,-0.8000000000000007,-0.6000000000000005,0.2,0.2,-2.799999999999997,-0.1999999999999993,-0.2000000000000001,0.0,3.0,2.0,1
673,13,V,0.6000000000000001,4,-4.0,-1.5999999999999996,0.2,0.2,0.8000000000000043,-3.4000000000000004,0.0,0.0,3.0,1.0,1
674,12,P,0.0,15,-7.999999999999998,-2.2,-0.2,-0.4,-0.6000000000000014,3.8000000000000007,0.4000000000000001,-0.4,1.0,3.0,0
675,24,P,-1.0000000000000002,19,-5.200000000000001,-1.5999999999999996,-0.2,-0.2,-4.0,3.200000000000001,0.4000000000000001,0.2,1.0,4.0,0
676,9,P,-0.3999999999999999,0,-9.6,-4.2,-0.2,-0.2,-12.0,-2.0,-0.1999999999999999,0.2,1.0,3.0,0
677,14,V,1.0,11,5.600000000000001,3.8,0.4,0.4,8.200000000000003,0.8000000000000007,-1.0,0.0,3.0,1.0,1
678,1,P,-0.6000000000000001,25,-5.6,-1.6,0.0,0.0,-21.0,1.8000000000000007,0.2000000000000001,0.0,0.0,5.0,0
679,25,V,-0.5999999999999999,9,6.0,1.7999999999999998,0.0,0.0,17.199999999999996,2.200000000000001,1.6,-0.2,2.0,1.0,0
680,7,P,1.6,28,-0.7999999999999989,0.2000000000000001,0.3999999999999999,0.3999999999999999,-5.200000000000003,3.2,2.2,0.0,0.0,4.0,2
681,4,V,-1.0,20,1.1999999999999993,-0.7999999999999998,-0.4,-0.4,-8.0,-5.0,-1.8000000000000005,0.0,2.0,1.0,0
682,24,V,0.1999999999999999,12,2.4000000000000004,2.0,0.0,0.0,-6.799999999999997,-3.8000000000000007,0.2000000000000001,0.2,4.0,1.0,0
683,15,V,0.6000000000000001,1,7.0,1.4000000000000004,0.2,0.2,18.0,-4.399999999999999,-1.4,0.4,4.0,0.0,1
684,0,V,0.2000000000000001,14,-1.400000000000002,-0.7999999999999998,0.2,0.2,-6.0,-0.3999999999999986,-0.8,0.0,0.0,1.0,2
685,27,V,0.5999999999999999,21,-2.2,-0.3999999999999994,0.0,0.0,-6.0,-0.1999999999999993,-1.4,0.0,1.0,4.0,2
686,17,V,0.8,11,3.0,1.6,0.0,0.0,4.400000000000006,-2.6000000000000014,-0.7999999999999998,0.4,3.0,1.0,1
687,2,V,-0.2000000000000001,26,5.199999999999999,1.6,0.0,0.0,-5.0,3.400000000000002,1.4,0.0,4.0,0.0,1
688,19,N,0.6000000000000001,13,6.6,2.6,0.0,0.0,4.799999999999997,-2.0,0.3999999999999999,0.0,1.0,4.0,0
689,12,P,-1.0,9,1.0,-0.6000000000000001,0.0,0.0,12.4,5.399999999999999,0.0,-0.2,1.0,2.0,0
690,7,P,0.8,24,-2.0,-0.5999999999999996,0.3999999999999999,0.3999999999999999,-1.3999999999999986,-0.5999999999999996,0.3999999999999999,-0.2,0.0,5.0,2
691,11,N,-0.1999999999999999,1,-0.4000000000000003,-1.6,-0.2,-0.2,11.0,-2.0,-0.7999999999999998,0.0,4.0,1.0,1
692,2,N,0.1999999999999999,27,-2.6,-0.7999999999999998,0.0,0.0,3.799999999999997,-0.6000000000000014,1.0,0.0,1.0,1.0,0
693,28,P,-0.1999999999999999,4,-4.200000000000001,-1.0000000000000004,0.2,0.2,-2.3999999999999986,-1.4000000000000004,-0.4000000000000001,0.2,4.0,0.0,1
694,17,P,0.0,25,0.200000000000001,-0.2000000000000001,-0.4,-0.4,-10.800000000000004,-2.4000000000000004,-0.7999999999999998,0.4,4.0,0.0,1
695,26,N,0.2000000000000001,13,-3.200000000000001,0.2000000000000001,-0.2,-0.2,7.200000000000003,0.0,-0.8,0.0,0.0,5.0,2
696,14,V,-0.4000000000000001,20,5.399999999999999,0.7999999999999998,-0.2,-0.2,8.199999999999996,-2.2,-1.0,0.0,4.0,0.0,1
697,21,N,-1.6,0,-3.799999999999999,-1.2000000000000002,-0.2,-0.2,-3.800000000000004,-1.6000000000000014,1.6,0.2,0.0,3.0,0
698,19,V,-0.3999999999999999,15,1.6000000000000014,0.7999999999999998,-0.2,-0.3999999999999999,0.2000000000000028,-2.3999999999999986,0.6000000000000001,-0.4,3.0,2.0,1
699,11,V,-0.2000000000000001,26,3.4000000000000004,-0.6000000000000001,0.0,0.0,-1.0,0.1999999999999993,0.3999999999999999,0.0,5.0,0.0,1
700,25,V,0.6000000000000001,24,3.799999999999999,0.7999999999999998,0.2,0.2,20.800000000000004,-0.5999999999999996,0.8,-0.2,2.0,1.0,1
701,20,P,0.0,7,4.200000000000001,1.4,-0.4,-0.4,7.600000000000001,4.800000000000001,0.7999999999999998,0.0,4.0,1.0,0
702,0,V,0.3999999999999999,2,5.4,2.4000000000000004,0.2,0.2,-0.3999999999999986,-2.2,-1.7999999999999998,0.2,3.0,1.0,1
703,4,V,0.1999999999999999,21,4.800000000000001,-0.3999999999999994,0.0,0.0,2.799999999999997,-1.5999999999999996,-1.4,-0.4,0.0,3.0,2
704,1,P,0.8,28,-3.2,-0.3999999999999999,0.4,0.4,-18.4,2.799999999999999,1.4,-0.2,1.0,4.0,1
705,13,V,0.3999999999999999,12,4.200000000000001,1.2000000000000002,0.0,0.0,-5.799999999999997,-7.000000000000002,-0.4000000000000001,0.0,4.0,0.0,1
707,27,P,-1.2000000000000002,19,-1.799999999999999,-1.5999999999999996,-0.2,-0.2,-10.199999999999996,8.6,-0.5999999999999996,0.0,0.0,2.0,0
708,15,V,0.2000000000000001,17,-1.4000000000000004,-0.2000000000000001,0.4,0.6,-0.3999999999999986,2.8000000000000007,0.9999999999999998,0.2,1.0,3.0,0
709,12,N,-0.3999999999999999,26,4.000000000000001,0.3999999999999999,0.0,0.0,-1.8000000000000045,3.0,0.4000000000000001,0.0,3.0,0.0,1
710,7,P,0.8,13,-4.6,-0.3999999999999999,0.4,0.4,-5.199999999999996,5.800000000000001,0.6000000000000001,0.0,0.0,5.0,2
711,17,V,-0.4000000000000001,1,3.6,0.4000000000000003,-0.6,-0.6,13.4,-3.8000000000000007,-0.8,0.2,5.0,0.0,1
712,15,V,1.2000000000000002,11,1.799999999999999,0.2000000000000001,0.4,0.6,2.199999999999996,0.0,0.6000000000000001,0.4,3.0,1.0,1
713,28,P,-0.1999999999999999,14,-3.4000000000000004,-0.7999999999999998,0.0,0.0,-8.0,-0.6000000000000014,-0.6000000000000001,0.2,1.0,4.0,2
714,19,N,0.6000000000000001,4,0.8000000000000007,1.2000000000000002,0.2,0.2,6.600000000000001,-2.200000000000001,0.7999999999999998,0.0,4.0,1.0,1
715,2,N,-0.3999999999999999,9,1.200000000000001,-0.6000000000000001,-0.2,-0.2,12.800000000000004,2.6,-0.7999999999999998,0.0,0.0,1.0,0
716,25,N,-1.0,0,-5.400000000000002,-2.2,0.0,0.0,13.999999999999991,-2.2,0.6000000000000001,-0.2,0.0,5.0,0
717,24,V,-0.3999999999999999,21,-2.0,-1.6000000000000003,0.0,0.0,-6.200000000000003,-4.0,-0.8,-0.2,0.0,4.0,0
718,27,V,-0.6000000000000001,20,1.3999999999999986,1.0,0.2,0.2,-9.200000000000005,0.1999999999999993,0.2000000000000001,0.2,1.0,2.0,1
719,28,N,-0.2000000000000001,2,1.3999999999999986,0.0,-0.2,-0.2,-0.3999999999999986,-0.6000000000000014,-0.4000000000000001,0.0,2.0,1.0,0
720,13,V,0.0,24,4.0,0.0,-0.2,-0.2,5.799999999999997,-3.3999999999999986,0.1999999999999999,0.0,4.0,1.0,1
721,26,P,-1.0000000000000002,19,-9.2,-3.2,-0.2,-0.2,1.0,1.5999999999999996,-1.1999999999999995,0.0,1.0,4.0,2
722,9,V,-1.2,15,-6.200000000000001,-1.3999999999999997,0.1999999999999999,0.0,-16.0,0.5999999999999996,0.6000000000000001,0.0,0.0,4.0,2
723,1,P,-0.4000000000000001,4,-0.3999999999999986,-0.3999999999999999,0.3999999999999999,0.3999999999999999,-3.799999999999997,1.0,-1.0,0.0,1.0,4.0,0
724,12,N,-0.6,27,-5.4,-1.4000000000000004,-0.2,-0.2,5.0,1.599999999999998,0.7999999999999998,-0.2,0.0,2.0,0
725,14,P,0.1999999999999999,17,-1.1999999999999993,-1.6000000000000003,0.2,0.2,8.399999999999999,2.599999999999998,0.4000000000000001,-0.2,4.0,1.0,1
726,11,P,0.1999999999999999,25,-2.6,-1.0,-0.3999999999999999,-0.3999999999999999,-17.200000000000003,0.4000000000000003,0.0,-0.2,1.0,3.0,0
727,20,P,-0.6000000000000001,0,-4.400000000000002,-3.4000000000000004,-0.4,-0.6,0.0,2.6,1.4,-0.4,0.0,5.0,2
