,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
33,Hellas Verona,2020-07-18,Giornata n. 34,Casa,N,1,Atalanta,15.0,8.0,0,0,46.0,18.0,2,0
33,Milan,2020-07-18,Giornata n. 34,Casa,V,5,Bologna,23.0,12.0,0,0,52.0,20.0,2,0
33,Sassuolo,2020-07-18,Giornata n. 34,Ospiti,N,1,Cagliari,12.0,2.0,0,0,75.0,15.0,2,0
33,Lecce,2020-07-19,Giornata n. 34,Ospiti,P,1,Genoa,18.0,1.0,0,1,53.0,12.0,3,0
33,Roma,2020-07-19,Giornata n. 34,Casa,N,2.0,Inter,7.0,3.0,0,0,43.0,22.0,1,0
33,Parma,2020-07-19,Giornata n. 34,Casa,P,2,Sampdoria,17.0,5.0,0,0,57.0,15.0,0,0
33,Udinese,2020-07-19,Giornata n. 34,Ospiti,P,1,Napoli,4.0,2.0,0,0,32.0,18.0,2,0
33,Inter,2020-07-19,Giornata n. 34,Ospiti,N,2.0,Roma,7.0,2.0,1,1,57.0,13.0,1,0
33,Napoli,2020-07-19,Giornata n. 34,Casa,V,2,Udinese,24.0,9.0,0,0,68.0,14.0,3,0
33,Torino,2020-07-19,Giornata n. 34,Ospiti,P,0,Fiorentina,7.0,0.0,0,0,53.0,13.0,2,0
33,SPAL,2020-07-19,Giornata n. 34,Ospiti,P,1,Brescia,15.0,6.0,0,0,47.0,17.0,2,0
33,Fiorentina,2020-07-19,Giornata n. 34,Casa,V,2,Torino,17.0,4.0,0,0,47.0,12.0,1,0
33,Brescia,2020-07-19,Giornata n. 34,Casa,V,2,SPAL,17.0,3.0,0,0,53.0,13.0,2,0
33,Sampdoria,2020-07-19,Giornata n. 34,Ospiti,V,3,Parma,20.0,4.0,0,0,43.0,12.0,1,0
33,Genoa,2020-07-19,Giornata n. 34,Casa,V,2,Lecce,10.0,3.0,0,0,47.0,14.0,2,0
33,Juventus,2020-07-20,Giornata n. 34,Casa,V,2,Lazio,18.0,6.0,1,1,54.0,22.0,3,0
33,Lazio,2020-07-20,Giornata n. 34,Ospiti,P,1,Juventus,9.0,2.0,1,1,46.0,16.0,1,0
34,Bologna,2020-07-21,Giornata n. 35,Ospiti,P,0,Atalanta,11.0,2.0,0,0,53.0,15.0,2,0
34,Sassuolo,2020-07-21,Giornata n. 35,Casa,P,1,Milan,10.0,2.0,1,1,50.0,12.0,3,1
34,Atalanta,2020-07-21,Giornata n. 35,Casa,V,1,Bologna,19.0,7.0,0,0,47.0,23.0,4,0
34,Milan,2020-07-21,Giornata n. 35,Ospiti,V,2,Sassuolo,16.0,7.0,0,0,50.0,24.0,4,0
34,Torino,2020-07-22,Giornata n. 35,Casa,N,1,Hellas Verona,9.0,3.0,0,0,43.0,22.0,4,0
34,Lecce,2020-07-22,Giornata n. 35,Casa,V,3,Brescia,17.0,10.0,0,0,55.0,13.0,2,0
34,Inter,2020-07-22,Giornata n. 35,Casa,N,0.0,Fiorentina,19.0,6.0,0,0,60.0,15.0,1,0
34,Sampdoria,2020-07-22,Giornata n. 35,Casa,P,1,Genoa,16.0,5.0,0,0,52.0,14.0,4,0
34,Napoli,2020-07-22,Giornata n. 35,Ospiti,P,1,Parma,18.0,3.0,1,1,68.0,12.0,1,0
34,Genoa,2020-07-22,Giornata n. 35,Ospiti,V,2,Sampdoria,7.0,4.0,1,1,48.0,18.0,2,0
34,Roma,2020-07-22,Giornata n. 35,Ospiti,V,6.0,SPAL,18.0,9.0,0,0,54.0,11.0,0,0
34,Parma,2020-07-22,Giornata n. 35,Casa,V,2,Napoli,6.0,0.0,2,2,32.0,10.0,3,0
34,Fiorentina,2020-07-22,Giornata n. 35,Ospiti,N,0,Inter,8.0,3.0,0,0,40.0,17.0,3,0
34,Hellas Verona,2020-07-22,Giornata n. 35,Ospiti,N,1,Torino,9.0,4.0,1,1,57.0,16.0,2,0
34,SPAL,2020-07-22,Giornata n. 35,Casa,P,1,Roma,11.0,3.0,0,0,46.0,10.0,1,1
34,Brescia,2020-07-22,Giornata n. 35,Ospiti,P,1,Lecce,16.0,3.0,0,0,45.0,14.0,1,0
34,Lazio,2020-07-23,Giornata n. 35,Casa,V,2,Cagliari,19.0,11.0,0,0,64.0,17.0,3,0
34,Juventus,2020-07-23,Giornata n. 35,Ospiti,P,1,Udinese,21.0,5.0,0,0,61.0,8.0,2,0
34,Udinese,2020-07-23,Giornata n. 35,Casa,V,2,Juventus,12.0,4.0,0,0,39.0,9.0,2,0
34,Cagliari,2020-07-23,Giornata n. 35,Ospiti,P,1,Lazio,8.0,4.0,0,0,36.0,14.0,1,0
35,Atalanta,2020-07-24,Giornata n. 36,Ospiti,N,1,Milan,14.0,3.0,0,1,53.0,14.0,1,0
35,Milan,2020-07-24,Giornata n. 36,Casa,N,1,Atalanta,11.0,2.0,0,0,47.0,18.0,1,0
35,Inter,2020-07-25,Giornata n. 36,Ospiti,V,3.0,Genoa,12.0,4.0,0,0,56.0,17.0,3,0
35,Napoli,2020-07-25,Giornata n. 36,Casa,V,2,Sassuolo,21.0,8.0,0,0,51.0,6.0,1,0
35,Parma,2020-07-25,Giornata n. 36,Ospiti,V,2,Brescia,14.0,5.0,0,0,58.0,13.0,0,0
35,Genoa,2020-07-25,Giornata n. 36,Casa,P,0,Inter,8.0,2.0,0,0,44.0,13.0,2,0
35,Sassuolo,2020-07-25,Giornata n. 36,Ospiti,P,0,Napoli,6.0,1.0,0,0,49.0,13.0,3,0
35,Brescia,2020-07-25,Giornata n. 36,Casa,P,1,Parma,12.0,7.0,0,0,42.0,16.0,4,0
35,Torino,2020-07-26,Giornata n. 36,Ospiti,N,1,SPAL,20.0,5.0,0,0,44.0,19.0,3,0
35,Roma,2020-07-26,Giornata n. 36,Casa,V,2.0,Fiorentina,21.0,3.0,2,2,59.0,13.0,1,0
35,Lecce,2020-07-26,Giornata n. 36,Ospiti,P,2,Bologna,25.0,9.0,0,0,46.0,10.0,1,0
35,SPAL,2020-07-26,Giornata n. 36,Casa,N,1,Torino,7.0,1.0,0,0,56.0,12.0,2,0
35,Cagliari,2020-07-26,Giornata n. 36,Casa,P,0,Udinese,16.0,6.0,0,0,50.0,11.0,2,0
35,Sampdoria,2020-07-26,Giornata n. 36,Ospiti,P,0,Juventus,14.0,5.0,0,0,39.0,13.0,5,1
35,Fiorentina,2020-07-26,Giornata n. 36,Ospiti,P,1,Roma,10.0,1.0,0,0,41.0,15.0,4,0
35,Udinese,2020-07-26,Giornata n. 36,Ospiti,V,1,Cagliari,15.0,6.0,0,0,50.0,22.0,1,0
35,Bologna,2020-07-26,Giornata n. 36,Casa,V,3,Lecce,28.0,10.0,0,0,54.0,19.0,1,0
35,Hellas Verona,2020-07-26,Giornata n. 36,Casa,P,1,Lazio,16.0,3.0,1,1,56.0,18.0,2,0
35,Juventus,2020-07-26,Giornata n. 36,Casa,V,2,Sampdoria,15.0,6.0,0,1,61.0,19.0,4,0
35,Lazio,2020-07-26,Giornata n. 36,Ospiti,V,5,Hellas Verona,10.0,4.0,2,2,44.0,8.0,2,0
36,Napoli,2020-07-28,Giornata n. 37,Ospiti,P,0,Inter,18.0,2.0,0,0,58.0,8.0,1,0
36,Inter,2020-07-28,Giornata n. 37,Casa,V,2.0,Napoli,8.0,6.0,0,0,42.0,18.0,4,0
36,Atalanta,2020-07-28,Giornata n. 37,Ospiti,V,2,Parma,14.0,4.0,0,0,56.0,15.0,1,0
36,Parma,2020-07-28,Giornata n. 37,Casa,P,1,Atalanta,14.0,3.0,0,0,44.0,16.0,2,0
36,Fiorentina,2020-07-29,Giornata n. 37,Casa,V,4,Bologna,14.0,6.0,0,0,47.0,15.0,2,0
36,Roma,2020-07-29,Giornata n. 37,Ospiti,V,3.0,Torino,15.0,5.0,1,1,49.0,18.0,3,0
36,Sassuolo,2020-07-29,Giornata n. 37,Casa,V,5,Genoa,18.0,8.0,0,0,54.0,11.0,1,0
36,Genoa,2020-07-29,Giornata n. 37,Ospiti,P,0,Sassuolo,12.0,2.0,0,0,46.0,9.0,1,0
36,Torino,2020-07-29,Giornata n. 37,Casa,P,2,Roma,9.0,4.0,0,0,51.0,9.0,2,0
36,SPAL,2020-07-29,Giornata n. 37,Ospiti,P,0,Hellas Verona,14.0,5.0,0,0,46.0,13.0,1,0
36,Brescia,2020-07-29,Giornata n. 37,Ospiti,P,0,Lazio,13.0,2.0,0,0,40.0,10.0,2,0
36,Lazio,2020-07-29,Giornata n. 37,Casa,V,2,Brescia,30.0,13.0,0,0,60.0,12.0,1,0
36,Udinese,2020-07-29,Giornata n. 37,Casa,P,1,Lecce,10.0,3.0,0,0,46.0,14.0,1,0
36,Sampdoria,2020-07-29,Giornata n. 37,Casa,P,1,Milan,18.0,5.0,0,1,43.0,8.0,1,0
36,Milan,2020-07-29,Giornata n. 37,Ospiti,V,4,Sampdoria,20.0,9.0,0,0,57.0,8.0,1,0
36,Bologna,2020-07-29,Giornata n. 37,Ospiti,P,0,Fiorentina,12.0,2.0,0,0,53.0,13.0,1,0
36,Hellas Verona,2020-07-29,Giornata n. 37,Casa,V,3,SPAL,18.0,11.0,0,0,54.0,17.0,1,0
36,Lecce,2020-07-29,Giornata n. 37,Ospiti,V,2,Udinese,13.0,6.0,1,1,54.0,11.0,4,0
36,Cagliari,2020-07-29,Giornata n. 37,Casa,V,2,Juventus,11.0,5.0,0,0,35.0,14.0,2,0
36,Juventus,2020-07-29,Giornata n. 37,Ospiti,P,0,Cagliari,34.0,10.0,0,0,65.0,15.0,1,0
37,Lazio,2020-08-01,Giornata n. 38,Ospiti,P,1,Napoli,8.0,3.0,0,0,45.0,11.0,2,0
37,Inter,2020-08-01,Giornata n. 38,Ospiti,V,2.0,Atalanta,11.0,3.0,0,0,47.0,15.0,3,0
37,Sampdoria,2020-08-01,Giornata n. 38,Ospiti,N,1,Brescia,18.0,6.0,0,1,47.0,18.0,4,1
37,Atalanta,2020-08-01,Giornata n. 38,Casa,P,0,Inter,12.0,1.0,0,0,53.0,14.0,2,0
37,Roma,2020-08-01,Giornata n. 38,Ospiti,V,3.0,Juventus,11.0,5.0,1,1,44.0,14.0,4,0
37,Napoli,2020-08-01,Giornata n. 38,Casa,V,3,Lazio,12.0,5.0,1,1,55.0,10.0,3,0
37,Milan,2020-08-01,Giornata n. 38,Casa,V,3,Cagliari,14.0,4.0,0,1,62.0,17.0,1,0
37,Brescia,2020-08-01,Giornata n. 38,Casa,N,1,Sampdoria,15.0,4.0,1,1,53.0,12.0,1,0
37,Juventus,2020-08-01,Giornata n. 38,Casa,P,1,Roma,10.0,2.0,0,0,56.0,10.0,1,0
37,Cagliari,2020-08-01,Giornata n. 38,Ospiti,P,0,Milan,5.0,1.0,0,0,38.0,8.0,3,0
37,Bologna,2020-08-02,Giornata n. 38,Casa,N,1,Torino,19.0,5.0,0,0,55.0,16.0,3,0
37,Fiorentina,2020-08-02,Giornata n. 38,Ospiti,V,3,SPAL,27.0,9.0,1,1,50.0,15.0,1,0
37,Sassuolo,2020-08-02,Giornata n. 38,Casa,P,0,Udinese,24.0,11.0,0,0,69.0,9.0,1,0
37,Hellas Verona,2020-08-02,Giornata n. 38,Ospiti,P,0,Genoa,18.0,1.0,0,0,65.0,12.0,0,1
37,Torino,2020-08-02,Giornata n. 38,Ospiti,N,1,Bologna,15.0,9.0,0,0,45.0,17.0,3,0
37,Lecce,2020-08-02,Giornata n. 38,Casa,P,3,Parma,16.0,7.0,0,0,51.0,3.0,0,0
37,Parma,2020-08-02,Giornata n. 38,Ospiti,V,4,Lecce,19.0,10.0,0,0,49.0,8.0,2,0
37,SPAL,2020-08-02,Giornata n. 38,Casa,P,1,Fiorentina,8.0,4.0,0,0,50.0,6.0,1,0
37,Genoa,2020-08-02,Giornata n. 38,Casa,V,3,Hellas Verona,4.0,4.0,0,0,35.0,9.0,4,2
37,Udinese,2020-08-02,Giornata n. 38,Ospiti,V,1,Sassuolo,12.0,2.0,0,0,31.0,14.0,1,0
