,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,prediction,rank
1431,1.0,2.0,-0.4,0.0,-3.6,-1.0,0.0,0.0,-8.600000000000001,1.400000000000002,0.0,0.0,1.0,-7.0
1432,4.0,0.0,-1.6,24.0,1.6000000000000014,-1.2000000000000002,-0.2,-0.2,1.7999999999999972,1.0000000000000018,-1.4,-0.4,0.0,-3.0
1433,29.0,2.0,0.1999999999999999,16.0,2.0,0.6000000000000001,0.0,0.0,-8.0,2.200000000000001,0.4000000000000001,0.2,2.0,-10.0
1434,14.0,1.0,-0.4000000000000001,10.0,2.799999999999999,0.7999999999999998,0.0,0.0,-1.6000000000000014,3.799999999999999,1.2000000000000002,0.0,0.0,0.0
1435,28.0,1.0,0.2,29.0,-3.0,0.8000000000000003,0.0,0.0,-2.4000000000000057,-3.200000000000001,-0.3999999999999999,0.0,0.0,3.0
1436,27.0,2.0,0.4,18.0,0.5999999999999996,0.6000000000000001,0.0,0.0,-10.0,-4.400000000000002,-0.4000000000000001,0.0,1.0,-11.0
1437,10.0,1.0,-1.6,17.0,-4.199999999999999,-2.8000000000000003,-0.4,-0.4,6.800000000000004,-2.6,0.2000000000000001,0.0,0.0,3.0
1438,5.0,1.0,0.4,4.0,3.8000000000000007,1.7999999999999998,0.0,0.0,3.200000000000003,-2.2,-0.4000000000000001,0.2,2.0,5.0
1439,16.0,2.0,-0.4000000000000001,14.0,-5.0,-1.4000000000000004,-0.4,-0.2,-1.7999999999999972,-1.6000000000000014,-1.8,-0.2,2.0,-2.0
1440,0.0,2.0,-0.3999999999999999,12.0,-0.8000000000000007,-1.4,0.0,0.0,-2.799999999999997,2.6,0.6000000000000001,0.2,0.0,2.0
1441,19.0,1.0,0.6,2.0,0.0,1.2000000000000002,0.0,0.0,-7.799999999999997,1.0,0.7999999999999998,0.2,1.0,2.0
1442,9.0,2.0,0.6000000000000001,8.0,-9.8,-2.8,0.2,0.2,-7.799999999999997,-0.4000000000000003,-0.1999999999999999,0.0,0.0,4.0
1443,11.0,0.0,0.6,1.0,4.199999999999999,2.2,0.0,0.0,3.0,-2.3999999999999986,-0.1999999999999997,-0.2,1.0,10.0
1444,24.0,1.0,1.2000000000000002,7.0,-2.0,1.2000000000000002,0.2,0.4,12.0,-0.5999999999999996,1.0,0.2,1.0,-6.0
1445,2.0,2.0,-1.2000000000000002,9.0,-0.7999999999999989,-1.8000000000000005,-0.2,-0.2,-5.399999999999999,4.800000000000001,0.8000000000000003,0.0,2.0,-9.0
1446,8.0,1.0,0.2000000000000001,24.0,5.199999999999999,1.3999999999999997,0.0,-0.2,3.800000000000004,0.1999999999999993,-0.7999999999999998,-0.4,1.0,10.0
1447,4.0,0.0,-0.2,28.0,-2.8000000000000007,-2.0,0.0,-0.2,1.6000000000000014,2.6000000000000014,-0.6000000000000001,0.0,0.0,2.0
1448,12.0,2.0,0.8,5.0,-3.2,-0.3999999999999994,0.2,0.2,0.3999999999999986,-0.5999999999999996,1.0000000000000002,-0.2,1.0,4.0
1449,18.0,0.0,-0.2,11.0,-6.6,-1.8000000000000005,0.2,0.2,1.2000000000000028,6.799999999999999,1.2000000000000002,0.0,1.0,-3.0
1450,14.0,1.0,0.7999999999999999,27.0,0.4000000000000003,0.0,0.4,0.4,1.6000000000000014,1.4000000000000004,1.2000000000000002,0.0,2.0,11.0
1451,17.0,1.0,1.4,0.0,2.200000000000001,2.2,0.8,0.8,-2.5999999999999943,-1.5999999999999996,0.2000000000000001,0.0,0.0,-9.0
1452,7.0,2.0,-1.2,10.0,-1.200000000000001,-0.7999999999999998,-0.4,-0.4,-16.800000000000004,2.2,0.2000000000000001,0.0,0.0,-5.0
1453,29.0,2.0,-1.6,19.0,-3.3999999999999986,-3.4,0.0,0.2,2.200000000000003,0.0,-0.8000000000000003,0.0,1.0,-11.0
1454,1.0,1.0,-0.6000000000000001,16.0,-1.5999999999999996,-0.7999999999999998,0.0,-0.2,-2.0,3.0,1.2000000000000002,0.2,0.0,5.0
1455,28.0,2.0,-1.2,8.0,-4.4,-1.7999999999999998,-0.2,0.0,-7.0,0.2000000000000028,-0.7999999999999998,0.0,2.0,-10.0
1456,11.0,1.0,0.1999999999999999,7.0,6.800000000000001,1.7999999999999998,0.0,0.0,8.399999999999999,-1.5999999999999996,-0.6000000000000001,-0.2,1.0,5.0
1457,2.0,1.0,-2.2,17.0,-6.199999999999999,-4.6000000000000005,-0.8,-0.8,-5.600000000000001,1.4000000000000004,0.2000000000000001,0.0,0.0,-2.0
1458,16.0,2.0,0.2,27.0,-1.799999999999999,-0.5999999999999996,0.0,0.2,7.399999999999999,-0.1999999999999993,-2.2,-0.2,1.0,11.0
1459,19.0,1.0,2.0,4.0,8.2,3.2,0.2,0.2,-3.0,0.8000000000000007,0.7999999999999998,0.0,1.0,5.0
1460,9.0,0.0,1.2000000000000002,1.0,4.0,2.4,0.2,0.2,5.0,-1.5999999999999996,0.1999999999999997,0.0,1.0,11.0
1461,5.0,1.0,1.0,29.0,3.0,2.4000000000000004,0.0,-0.2,9.4,-4.799999999999999,-2.2,-0.2,1.0,9.0
1462,10.0,0.0,1.6,18.0,1.4000000000000004,1.5999999999999996,0.2,0.2,8.199999999999996,-8.6,-1.0,0.2,1.0,3.0
1463,12.0,0.0,0.1999999999999999,14.0,1.1999999999999993,0.4000000000000003,0.0,0.0,4.0,-5.600000000000001,-2.2,-0.2,1.0,3.0
1464,0.0,2.0,-0.2,24.0,5.6,0.3999999999999999,-0.2,-0.4,1.6000000000000014,0.5999999999999996,-1.4,-0.2,1.0,8.0
1465,19.0,2.0,1.6,27.0,3.799999999999999,2.0,0.2,0.2,0.0,-1.3999999999999986,-2.8,0.0,1.0,10.0
1466,8.0,1.0,0.0,14.0,4.199999999999999,0.5999999999999996,0.0,0.0,0.2000000000000028,0.1999999999999993,-0.8000000000000003,-0.2,1.0,1.0
1467,24.0,0.0,0.1999999999999999,16.0,2.4000000000000004,0.8000000000000003,0.0,0.0,-2.3999999999999986,-1.4000000000000004,2.0,0.4,1.0,-8.0
1468,29.0,2.0,-0.6000000000000001,0.0,-6.199999999999999,-0.7999999999999998,0.0,0.0,-9.599999999999994,3.9999999999999982,1.8,0.2,2.0,-11.0
1469,18.0,1.0,-0.4,28.0,0.4000000000000003,-0.6000000000000001,0.2,0.0,9.0,2.599999999999998,0.1999999999999997,0.0,0.0,6.0
1470,1.0,0.0,-1.7999999999999998,19.0,-4.200000000000001,-2.6,-0.2,-0.2,4.0,-6.199999999999999,0.6000000000000001,0.3999999999999999,1.0,-3.0
1471,27.0,1.0,-0.5999999999999999,5.0,-8.000000000000002,-2.8,0.0,0.0,-16.200000000000003,5.000000000000002,3.2,0.2,1.0,-11.0
1472,10.0,2.0,0.8,11.0,-6.800000000000001,-0.6000000000000005,0.2,0.2,2.6000000000000014,0.200000000000001,0.5999999999999999,0.0,0.0,-3.0
1473,7.0,1.0,-0.1999999999999999,2.0,0.0,0.1999999999999997,0.0,0.0,-4.0,-1.799999999999999,-0.7999999999999998,0.0,1.0,4.0
1474,4.0,1.0,-1.6,12.0,-3.2,-1.8000000000000005,-0.2,-0.2,-3.199999999999996,0.5999999999999996,0.4000000000000001,0.2,2.0,-7.0
1475,17.0,2.0,0.1999999999999999,9.0,-1.400000000000002,0.4000000000000003,0.0,0.0,0.0,1.799999999999999,0.6000000000000001,0.0,0.0,-7.0
1476,1.0,1.0,-1.0,8.0,-2.2,-2.2,-0.2,-0.2,1.7999999999999972,-4.0,0.1999999999999999,0.4,2.0,-5.0
1477,0.0,0.0,0.5999999999999999,18.0,5.800000000000001,-0.3999999999999999,-0.4,-0.4,-2.0,-3.6,-0.3999999999999999,0.0,1.0,3.0
1478,5.0,2.0,-1.2000000000000002,19.0,0.1999999999999993,-0.1999999999999993,-0.2,-0.2,13.0,-6.199999999999999,0.2000000000000001,0.0,1.0,6.0
1479,12.0,1.0,0.3999999999999999,17.0,-2.799999999999999,-1.4000000000000004,0.2,0.2,-2.799999999999997,0.200000000000001,-0.2000000000000001,-0.2,1.0,3.0
1480,2.0,2.0,-0.4,24.0,-2.6,-1.0,0.0,-0.2,-8.800000000000004,3.6000000000000014,-0.2000000000000001,0.2,1.0,2.0
1481,28.0,2.0,-0.8,10.0,-2.4000000000000004,-2.4,0.2,0.2,-10.800000000000004,5.799999999999999,0.5999999999999999,0.0,0.0,-11.0
1482,16.0,1.0,0.2,7.0,-3.200000000000001,-0.2000000000000001,0.0,0.2,8.0,1.0,-0.4000000000000001,-0.2,0.0,5.0
1483,14.0,0.0,0.2000000000000001,1.0,0.0,1.2000000000000002,0.0,0.0,2.3999999999999986,5.0,1.0,-0.2,1.0,4.0
1484,11.0,1.0,-0.1999999999999999,5.0,4.0,-0.2000000000000001,0.0,0.0,-9.199999999999996,-1.4000000000000004,-1.0,0.0,2.0,2.0
1485,4.0,2.0,-0.6000000000000001,18.0,1.4000000000000004,-0.2000000000000001,-0.6000000000000001,-0.6000000000000001,-2.200000000000003,-2.4000000000000004,0.7999999999999998,0.2,0.0,-6.0
1486,9.0,1.0,1.0,29.0,7.800000000000001,3.3999999999999995,0.0,0.0,8.399999999999999,-7.799999999999999,-1.4,0.0,1.0,10.0
1487,19.0,2.0,0.3999999999999999,8.0,-1.8000000000000007,-0.5999999999999996,0.0,0.0,-10.0,7.6,0.1999999999999997,0.0,2.0,-7.0
1488,0.0,0.0,0.8,27.0,7.800000000000001,0.6000000000000001,0.4,0.4,15.200000000000005,-4.999999999999998,-3.0,-0.2,1.0,11.0
1489,27.0,1.0,0.7999999999999999,29.0,-0.4000000000000003,1.4,0.0,0.0,-7.799999999999997,3.3999999999999986,1.5999999999999996,0.0,1.0,1.0
1490,8.0,1.0,1.2000000000000002,4.0,5.600000000000001,2.4000000000000004,-0.2,0.0,6.399999999999999,-2.3999999999999986,-1.7999999999999998,-0.6,1.0,11.0
1491,7.0,1.0,-1.0,9.0,-7.800000000000001,-2.0,0.0,0.2,-1.3999999999999986,7.0,-0.1999999999999999,-0.2,2.0,-6.0
1492,10.0,1.0,1.7999999999999998,16.0,6.800000000000001,4.0,0.2,0.0,4.200000000000003,-5.399999999999999,-0.8000000000000003,0.0,1.0,8.0
1493,17.0,0.0,-1.2000000000000002,19.0,2.0,-0.2000000000000001,0.0,0.0,11.0,-8.399999999999999,0.0,0.2,0.0,-2.0
1494,18.0,2.0,-0.7999999999999998,12.0,-1.5999999999999996,-1.0,0.6,0.6,1.3999999999999986,-0.7999999999999989,0.1999999999999999,0.0,0.0,-7.0
1495,28.0,2.0,-0.8,0.0,-7.6,-1.0,-0.2,-0.2,-14.200000000000005,3.3999999999999986,0.0,0.0,2.0,-10.0
1496,24.0,2.0,0.1999999999999999,11.0,-6.6,-1.6,0.0,0.0,-6.200000000000003,3.0,0.7999999999999998,0.0,1.0,-7.0
1497,29.0,1.0,-0.5999999999999999,1.0,-2.8000000000000007,-0.4000000000000003,0.0,0.0,-5.0,4.799999999999999,2.2,-0.2,1.0,-9.0
1498,27.0,0.0,0.8,2.0,1.0,0.7999999999999998,0.2,0.2,-9.199999999999996,-1.3999999999999986,1.1999999999999995,-0.2,0.0,-10.0
1499,5.0,1.0,0.0,14.0,1.8000000000000007,0.0,0.0,0.0,9.599999999999994,0.5999999999999996,0.3999999999999999,-0.2,1.0,-5.0
1500,19.0,2.0,0.4000000000000001,28.0,5.0,3.0000000000000004,-0.2,-0.2,6.0,5.200000000000001,0.3999999999999999,0.0,0.0,9.0
1501,14.0,0.0,-0.5999999999999999,29.0,2.4000000000000004,0.8000000000000003,-0.2,-0.4,8.600000000000001,-0.4000000000000003,-1.2000000000000002,0.0,1.0,9.0
1502,24.0,2.0,-0.8,18.0,3.0,0.3999999999999999,-1.0,-1.0,-4.399999999999999,2.4000000000000004,0.1999999999999999,0.0,0.0,-4.0
1503,4.0,0.0,0.0,27.0,0.1999999999999993,0.0,-0.2,-0.2,6.399999999999999,-0.7999999999999989,-0.2000000000000001,0.2,2.0,5.0
1504,1.0,2.0,0.6000000000000001,17.0,-2.8000000000000007,-0.5999999999999996,0.0,0.0,-4.199999999999996,-1.6000000000000014,0.3999999999999999,0.2,1.0,2.0
1505,12.0,1.0,1.6,7.0,0.4000000000000003,0.7999999999999998,0.0,0.0,5.799999999999997,-4.199999999999999,0.0,0.0,1.0,6.0
1506,2.0,2.0,-1.8,8.0,-11.000000000000002,-3.8,0.0,-0.2,-9.800000000000004,6.800000000000001,0.4000000000000001,0.2,2.0,-6.0
1507,11.0,1.0,-0.7999999999999998,0.0,-1.6000000000000014,1.0,-0.4,-0.4,-4.600000000000001,-1.5999999999999996,-0.9999999999999998,0.0,0.0,0.0
1508,9.0,0.0,-0.7999999999999998,10.0,2.8000000000000007,-2.2,-0.2,-0.2,-6.0,2.200000000000001,0.4000000000000001,0.0,1.0,6.0
1509,16.0,1.0,-0.2,5.0,-6.2,-2.8,-0.2,0.0,-14.4,0.1999999999999993,-0.7999999999999998,0.0,2.0,1.0
1510,18.0,2.0,1.4,14.0,-7.800000000000001,-2.6,1.0,1.0,0.0,1.8000000000000007,0.4000000000000001,-0.2,2.0,-5.0
1511,10.0,0.0,0.8,24.0,1.200000000000001,2.4000000000000004,0.2,0.2,10.800000000000004,-5.800000000000001,-0.8,0.0,0.0,6.0
1512,0.0,2.0,0.6000000000000001,4.0,4.200000000000001,-0.4000000000000003,0.2,0.2,13.799999999999995,0.0,0.0,-0.4,1.0,8.0
1513,5.0,1.0,-0.8,9.0,-2.6000000000000014,-0.1999999999999997,0.4,0.4,16.400000000000006,-1.4000000000000004,0.2000000000000001,0.0,1.0,-5.0
1514,7.0,2.0,-1.0,1.0,1.0,-1.2000000000000002,0.0,0.2,-7.799999999999997,8.8,0.1999999999999999,0.0,0.0,3.0
1515,28.0,2.0,-0.8,12.0,-5.4,-2.0,-0.2,-0.1999999999999999,-20.200000000000003,-0.4000000000000003,0.4000000000000001,0.0,2.0,-7.0
1516,8.0,1.0,1.2000000000000002,16.0,12.4,4.6,0.0,0.0,9.4,-4.799999999999999,-0.4000000000000001,-0.2,1.0,4.0
1517,27.0,2.0,-0.6000000000000001,19.0,1.4000000000000004,-0.7999999999999998,0.4,0.6,-2.200000000000003,-7.600000000000001,-0.2000000000000001,0.2,1.0,-9.0
1518,17.0,2.0,-0.8,11.0,-0.7999999999999989,-0.7999999999999998,0.0,0.0,3.6000000000000014,-0.6000000000000014,0.0,0.2,2.0,-5.0
1519,29.0,0.0,0.8,2.0,-2.200000000000001,0.2000000000000001,0.2,0.4,-2.799999999999997,-2.6000000000000014,1.7999999999999998,0.2,2.0,-10.0
1520,26.0,2.0,-1.0,18.0,2.0,-2.0,0.0,0.0,8.0,-11.0,-1.0,0.0,2.0,-12.0
1521,16.0,2.0,-0.4000000000000001,0.0,-12.2,-2.2,-0.4,-0.2,-16.4,2.6,-0.2000000000000001,0.2,2.0,-1.0
1522,25.0,2.0,-0.3999999999999999,8.0,-6.0,-1.0,0.2,0.2,-7.200000000000003,-0.7999999999999989,0.3999999999999999,0.0,2.0,-11.0
1523,11.0,1.0,-0.1999999999999997,19.0,2.6,0.0,0.0,-0.2,4.399999999999999,-4.6,-0.3999999999999999,0.0,1.0,1.0
1524,10.0,1.0,1.0,1.0,4.799999999999999,2.6,0.0,0.0,6.200000000000003,-0.1999999999999993,0.6000000000000001,0.0,1.0,4.0
1525,28.0,1.0,0.0,4.0,-1.8000000000000007,-1.2000000000000002,0.2,0.4,-4.200000000000003,0.200000000000001,-0.3999999999999999,-0.4,1.0,-2.0
1526,5.0,1.0,1.0,22.0,15.0,7.0,0.0,0.0,48.0,-9.0,-3.0,-1.0,1.0,12.0
1527,27.0,2.0,0.0,14.0,0.6000000000000014,1.1999999999999993,0.0,0.1999999999999999,-3.799999999999997,-1.5999999999999996,1.0,0.2,2.0,-12.0
1528,9.0,1.0,0.1999999999999999,17.0,-7.0,-2.2,0.0,0.0,-10.6,3.8000000000000007,0.7999999999999998,-0.2,1.0,8.0
1529,24.0,2.0,-1.6,12.0,-2.8000000000000007,-1.2000000000000002,-0.2,-0.4,-13.0,8.2,1.8000000000000005,0.0,1.0,-8.0
1530,17.0,1.0,-1.2000000000000002,25.0,-0.5999999999999996,-2.0,-0.2,-0.2,5.0,-2.2,0.0,0.0,1.0,11.0
1531,19.0,0.0,1.2,27.0,-6.199999999999999,1.0,-0.4,-0.3999999999999999,-1.8000000000000045,3.4000000000000004,-0.2000000000000001,-0.2,1.0,10.0
1532,8.0,1.0,1.1999999999999995,28.0,12.599999999999998,4.799999999999999,0.0,0.0,26.0,-0.8000000000000007,-0.6000000000000001,0.0,1.0,11.0
1533,18.0,0.0,-1.4,10.0,-5.000000000000002,-4.199999999999999,0.2,0.2,-5.200000000000003,4.4,0.1999999999999999,-0.2,0.0,-3.0
1534,4.0,0.0,-0.6000000000000001,5.0,-2.8000000000000007,-0.2000000000000001,-0.6,-0.6,-17.799999999999997,-1.0,-0.5999999999999999,0.4,2.0,-6.0
1535,12.0,1.0,2.6,26.0,0.8000000000000007,2.4000000000000004,0.2,0.4,8.0,4.4,0.6000000000000001,0.0,1.0,12.0
1536,0.0,0.0,-1.4,11.0,4.800000000000001,-1.2000000000000002,-0.2,-0.2,6.800000000000004,1.0,2.0,0.0,0.0,-1.0
1537,1.0,0.0,-0.4000000000000001,24.0,2.4000000000000004,-0.4000000000000003,0.4,0.4,13.0,-5.999999999999998,-1.0,0.2,0.0,7.0
1538,14.0,1.0,-1.0,22.0,7.399999999999999,1.7999999999999998,0.4,0.4,23.8,-7.199999999999999,-1.6,-1.0,1.0,12.0
1539,16.0,0.0,-0.6000000000000001,9.0,0.3999999999999986,0.0,-0.2,-0.2,1.1999999999999955,0.0,0.0,0.2,2.0,-8.0
1540,10.0,1.0,-1.2,8.0,-10.2,-2.6,0.0,0.0,-8.800000000000004,-0.3999999999999986,1.4,0.2,1.0,-4.0
1541,26.0,2.0,-1.3,19.0,-4.9,-3.1,0.0,-0.2,2.200000000000003,-5.1,-1.4,-0.2,0.0,-12.0
1542,22.0,2.0,0.4,18.0,2.1,0.1,0.0,0.0,-12.5,0.9000000000000004,1.4,0.5,1.0,-12.0
1543,28.0,0.0,0.0,17.0,-7.0,-2.2,0.0,0.2,-16.200000000000003,1.0,-1.2000000000000002,0.0,2.0,-9.0
1544,9.0,0.0,0.0,14.0,-14.0,-4.4,-0.2,-0.2,-7.399999999999999,2.8000000000000007,1.0,0.0,0.0,4.0
1545,11.0,1.0,1.2000000000000002,1.0,2.0,3.0,-0.2,-0.2,-1.7999999999999972,-1.8000000000000007,-0.9999999999999998,-0.4,1.0,10.0
1546,5.0,0.0,-1.6,12.0,-0.4000000000000021,-1.5999999999999996,0.3999999999999999,0.1999999999999999,1.5999999999999943,1.8000000000000007,0.3999999999999999,0.0,2.0,-3.0
1547,27.0,1.0,-0.4,16.0,8.8,3.4,0.2,0.4,7.200000000000003,-0.1999999999999993,0.3999999999999999,0.0,0.0,-10.0
1548,24.0,2.0,0.1999999999999999,0.0,-6.600000000000001,-0.2000000000000001,0.0,0.0,-9.0,2.2,-0.3999999999999999,0.0,0.0,-7.0
1549,25.0,0.0,0.8,4.0,4.399999999999999,1.8000000000000005,0.2,0.2,1.1999999999999955,-0.1999999999999993,0.8,-0.2,1.0,-4.0
1550,8.0,1.0,1.4,22.0,6.066666666666665,4.066666666666667,0.0,0.0,15.866666666666667,-1.4000000000000004,-0.8,-0.3333333333333333,1.0,12.0
1551,17.0,0.0,-1.2,11.0,0.6000000000000014,-1.4000000000000004,-0.2,-0.2,2.200000000000003,-2.8000000000000007,0.3999999999999999,0.0,2.0,-6.0
1552,14.0,1.0,0.7333333333333333,26.0,12.733333333333333,4.266666666666666,0.4,0.4,-1.7999999999999972,-2.0666666666666664,-0.0666666666666666,0.0,1.0,12.0
1554,4.0,0.0,-0.6,24.0,-1.1999999999999993,-0.2000000000000001,0.0,0.0,3.0,-6.000000000000002,-1.7999999999999998,0.2,0.0,-3.0
1555,16.0,0.0,-1.2,10.0,-1.0,-2.6,0.0,0.0,-3.0,2.6,0.0,0.0,1.0,-9.0
1556,12.0,0.0,1.6,25.0,5.0,0.8000000000000007,0.0,0.0,17.800000000000004,-0.8000000000000007,0.0,0.0,1.0,10.0
1557,19.0,1.0,0.8,5.0,-1.1999999999999993,1.2000000000000002,-0.4,-0.2,-14.4,2.0,0.1999999999999997,0.2,1.0,-5.0
1558,0.0,1.0,-0.1999999999999999,18.0,5.199999999999999,0.7999999999999998,0.0,0.0,-1.3999999999999986,-2.6,1.8,0.0,1.0,3.0
1559,1.0,0.0,-0.1999999999999999,27.0,-7.599999999999998,-4.4,0.4,0.2,2.3999999999999986,-2.200000000000001,-0.1999999999999997,0.4,0.0,11.0
1570,16.0,2.0,-1.6,11.0,-4.599999999999998,-2.2,-0.2,-0.2,-4.600000000000001,-0.1999999999999993,-0.3999999999999999,0.0,2.0,-4.0
1571,12.0,1.0,1.4,28.0,11.400000000000002,4.199999999999999,-0.2,-0.2,15.799999999999995,-1.799999999999999,-0.3999999999999999,-0.2,1.0,8.0
1572,8.0,1.0,1.0000000000000002,18.0,6.6,3.6,0.0,0.0,3.3999999999999986,-3.6,-1.0,0.0,1.0,4.0
1573,25.0,0.0,0.1999999999999999,26.0,-0.5999999999999996,0.2000000000000001,0.0,0.2,-18.6,4.0,0.4000000000000001,0.0,1.0,2.0
1574,1.0,1.0,0.1999999999999999,5.0,-5.4,-1.5999999999999996,0.4,0.2,-10.800000000000004,-0.7999999999999989,1.0,0.4,2.0,-7.0
1575,0.0,0.0,1.0,22.0,-1.200000000000001,0.8000000000000003,0.4,0.4,-1.0,-1.0,1.0,-0.2,1.0,12.0
1576,17.0,2.0,-1.2000000000000002,19.0,3.6,1.8000000000000005,0.0,0.2,12.6,-2.3999999999999986,0.6000000000000001,-0.2,0.0,-2.0
1577,9.0,0.0,0.0,27.0,-3.6000000000000014,-1.6000000000000003,0.2,0.2,-2.199999999999996,-1.4000000000000004,-1.1999999999999995,0.0,1.0,12.0
1578,10.0,1.0,0.1999999999999999,24.0,-3.4000000000000004,0.5999999999999996,0.0,0.0,0.6000000000000014,-6.399999999999999,0.2000000000000001,0.2,0.0,6.0
1579,4.0,2.0,-0.3999999999999999,14.0,-4.799999999999999,-2.0,0.0,0.0,3.6000000000000014,-1.1999999999999993,0.0,0.2,2.0,-11.0
1580,27.0,2.0,1.2000000000000002,25.0,5.0,2.0,0.2,0.0,7.0,-0.7999999999999989,1.0,0.2,1.0,0.0
1581,1.0,2.0,0.1999999999999999,4.0,0.0,0.2000000000000001,0.2,0.2,-0.7999999999999972,-0.5999999999999996,0.0,-0.2,0.0,4.0
1582,18.0,2.0,0.0,17.0,-1.5999999999999996,-0.6000000000000005,0.0,-0.2,4.199999999999996,5.4,-0.6000000000000001,-0.2,1.0,5.0
1583,28.0,1.0,0.2,16.0,-3.2,-2.0,0.2,0.2,-6.799999999999997,0.8000000000000007,-0.3999999999999999,0.2,1.0,-7.0
1584,11.0,2.0,0.0,12.0,-3.599999999999998,-0.6000000000000005,0.2,0.2,-8.200000000000003,0.0,1.4,0.2,0.0,-4.0
1585,22.0,2.0,-0.7999999999999999,10.0,0.7999999999999989,-1.1999999999999995,0.0,0.0,-1.8000000000000045,5.199999999999999,-0.6000000000000001,0.0,2.0,-12.0
1586,14.0,2.0,-0.2000000000000001,0.0,2.200000000000001,1.4000000000000004,-0.4,-0.2,1.1999999999999955,-1.1999999999999993,-1.4,0.0,0.0,-2.0
1587,26.0,1.0,-0.7999999999999999,9.0,-5.2,-1.1999999999999995,0.0,-0.2,1.6000000000000014,0.200000000000001,-0.1999999999999997,-0.4,2.0,-12.0
1588,5.0,1.0,-0.4,24.0,0.8000000000000007,-0.6000000000000001,0.0,0.2,14.0,-6.199999999999999,-1.0,0.2,1.0,4.0
1589,19.0,1.0,0.0,8.0,-4.400000000000002,-2.4,0.0,0.0,-8.0,3.0,1.4,0.2,1.0,-8.0
1590,8.0,2.0,0.4000000000000001,14.0,3.4000000000000004,0.2000000000000001,0.0,-0.2,5.400000000000006,0.0,0.6000000000000001,0.0,1.0,2.0
1591,12.0,1.0,0.3999999999999999,18.0,6.199999999999999,0.7999999999999998,0.2,0.2,6.200000000000003,-5.6,-1.1999999999999995,0.0,1.0,8.0
1592,4.0,2.0,-0.4000000000000001,11.0,-3.799999999999999,-0.4000000000000003,-0.2,-0.2,0.0,-3.200000000000001,-1.0,0.0,1.0,-9.0
1593,16.0,2.0,0.2,26.0,1.4000000000000004,2.0,0.0,0.0,-5.399999999999999,-1.5999999999999996,0.3999999999999999,0.0,1.0,12.0
1594,10.0,1.0,1.0000000000000002,28.0,2.8000000000000007,3.2,0.0,0.0,6.0,-5.800000000000001,-0.5999999999999996,-0.2,1.0,12.0
1595,17.0,1.0,-1.2,27.0,-0.4000000000000003,0.3999999999999994,-0.2,0.0,-4.200000000000003,-3.3999999999999986,-0.5999999999999999,0.0,1.0,11.0
1596,0.0,1.0,0.8,5.0,-1.8000000000000007,0.3999999999999994,0.4,0.0,-10.200000000000005,-1.3999999999999986,0.3999999999999999,-0.2,1.0,1.0
1597,9.0,1.0,0.1999999999999999,1.0,1.1999999999999993,-0.2000000000000001,-0.2,0.0,-1.1999999999999955,5.200000000000001,0.8000000000000003,0.6,1.0,11.0
1598,25.0,0.0,0.4,22.0,-2.0,0.0,0.0,0.2,-5.399999999999999,-0.1999999999999993,0.3999999999999999,0.0,1.0,2.0
1599,24.0,2.0,-2.0,19.0,-3.2,-1.2000000000000002,0.0,0.0,3.6000000000000014,5.400000000000002,1.2000000000000002,0.0,1.0,-5.0
1600,11.0,1.0,0.1999999999999999,9.0,3.799999999999999,0.6000000000000001,0.2,0.0,4.200000000000003,-0.6000000000000014,1.2,-0.3999999999999999,0.0,-4.0
1601,17.0,2.0,-0.2000000000000001,8.0,-5.199999999999999,1.0,0.2,0.4,-13.0,-2.0,-0.4000000000000001,0.2,2.0,0.0
1602,1.0,0.0,0.1999999999999999,16.0,3.0,-0.3999999999999999,0.2,0.2,0.7999999999999972,-3.0,-1.4,0.0,1.0,6.0
1603,19.0,0.0,1.0,0.0,5.200000000000001,1.0,-0.4,-0.4,5.199999999999996,0.5999999999999996,-0.1999999999999997,0.0,0.0,-5.0
1604,22.0,2.0,-1.2000000000000002,12.0,-6.200000000000001,-3.2,0.0,0.0,-13.4,6.4,1.2000000000000002,0.0,2.0,-12.0
1605,14.0,1.0,0.3999999999999999,25.0,5.6,2.4,-0.2,-0.2,4.800000000000004,-2.0,-1.6,0.0,2.0,12.0
1606,27.0,1.0,0.3999999999999999,24.0,2.200000000000001,0.1999999999999997,0.2,0.2,6.199999999999996,-8.600000000000001,-1.4,0.2,0.0,-5.0
1607,26.0,1.0,0.1999999999999999,28.0,0.1999999999999993,1.0,0.0,0.0,10.6,2.2,-0.5999999999999996,0.0,1.0,-4.0
1608,18.0,0.0,-0.6,4.0,-3.4000000000000004,-0.4000000000000003,0.0,0.0,6.799999999999997,3.6,0.3999999999999999,-0.2,0.0,7.0
1609,5.0,2.0,-1.6,10.0,2.0,-0.7999999999999998,-0.2,0.0,5.799999999999997,5.000000000000001,0.8,0.2,2.0,-6.0
1610,4.0,1.0,-0.1999999999999999,26.0,3.2,0.1999999999999997,0.0,0.0,-9.4,-3.799999999999999,0.7999999999999998,0.2,0.0,6.0
1611,18.0,2.0,-0.6,9.0,1.4000000000000004,1.1999999999999995,0.0,-0.2,5.400000000000006,3.6,0.0,-0.6,2.0,-8.0
1612,0.0,1.0,-0.2000000000000001,17.0,-2.799999999999999,-1.0,0.0,0.0,-0.6000000000000014,3.6,1.8000000000000005,-0.2,1.0,8.0
