,data,ora,competizione,girone,giorno,stadio,risultato,rf,rs,avversario,xg,xga,poss.,spettatori,capitano,formazione,arbitro,report partita,note,reti,tiri,tiri.1,% tip,g/tiri,g/tip,dist.,pun.,rigori,rig t,npxg,npxg/sh,g-xg,np:g-xg,team
25,18-02-2022,20:45,Serie A,Giornata n. 26,Ven,Casa,N,1,1,Torino,0.7,0.7,46.0,20.132,Paulo Dybala,4-3-2-1,Davide Massa,Report partita,,1,12.0,3.0,250.0,8.0,33.0,171.0,1.0,0,0,0.7,5.0,0.3,0.3,Juventus
26,26-02-2022,18:00,Serie A,Giornata n. 27,Sab,Ospiti,V,3,2,Empoli,2.1,1.3,47.0,11.89,Leonardo Bonucci,4-4-2,Fabio Maresca,Report partita,,3,12.0,5.0,417.0,25.0,60.0,131.0,0.0,0,0,2.1,17.0,0.9,0.9,Juventus
27,06-03-2022,18:00,Serie A,Giornata n. 28,Dom,Casa,V,1,0,Spezia,1.5,0.7,56.0,26.475,Juan Cuadrado,4-4-2,Francesco Fourneau,Report partita,,1,10.0,3.0,300.0,10.0,33.0,157.0,0.0,0,0,1.5,15.0,-0.5,-0.5,Juventus
28,12-03-2022,18:00,Serie A,Giornata n. 29,Sab,Ospiti,V,3,1,Sampdoria,1.1,1.7,51.0,16.644,Juan Cuadrado,4-4-2,Paolo Valeri,Report partita,,2,5.0,2.0,400.0,20.0,50.0,139.0,0.0,1,1,0.4,8.0,0.9,0.6,Juventus
29,20-03-2022,15:00,Serie A,Giornata n. 30,Dom,Casa,V,2,0,Salernitana,1.5,0.5,56.0,29.186,Giorgio Chiellini,4-4-2,Giovanni Ayroldi,Report partita,,2,12.0,7.0,583.0,17.0,29.0,116.0,0.0,0,0,1.5,12.0,0.5,0.5,Juventus
30,03-04-2022,20:45,Serie A,Giornata n. 31,Dom,Casa,P,0,1,Inter,1.7,1.2,54.0,40.093,Giorgio Chiellini,4-2-3-1,Massimiliano Irrati,Report partita,,0,22.0,5.0,227.0,0.0,0.0,186.0,3.0,0,0,1.7,8.0,-1.7,-1.7,Juventus
31,09-04-2022,20:45,Serie A,Giornata n. 32,Sab,Ospiti,V,2,1,Cagliari,1.5,0.1,59.0,13.437,Giorgio Chiellini,4-4-2,Daniele Chiffi,Report partita,,2,20.0,7.0,350.0,10.0,29.0,190.0,1.0,0,0,1.5,8.0,0.5,0.5,Juventus
32,16-04-2022,18:30,Serie A,Giornata n. 33,Sab,Casa,N,1,1,Bologna,2.0,1.2,51.0,36.107,Giorgio Chiellini,4-3-3,Juan Sacchi,Report partita,,1,24.0,4.0,167.0,4.0,25.0,167.0,2.0,0,0,2.0,9.0,-1.0,-1.0,Juventus
33,25-04-2022,20:45,Serie A,Giornata n. 34,Lun,Ospiti,V,2,1,Sassuolo,1.2,1.4,38.0,20.0,Paulo Dybala,4-4-2,Fabio Maresca,Report partita,,2,10.0,5.0,500.0,20.0,40.0,199.0,1.0,0,0,1.2,12.0,0.8,0.8,Juventus
34,01-05-2022,12:30,Serie A,Giornata n. 35,Dom,Casa,V,2,1,Venezia,2.2,0.6,50.0,39.203,Leonardo Bonucci,3-5-2,Alessandro Prontera,Report partita,,2,18.0,4.0,222.0,11.0,50.0,144.0,0.0,0,0,2.2,13.0,-0.2,-0.2,Juventus
35,06-05-2022,21:00,Serie A,Giornata n. 36,Ven,Ospiti,P,1,2,Genoa,1.4,2.7,53.0,18.762,Paulo Dybala,4-3-3,Simone Sozza,Report partita,,1,13.0,4.0,308.0,8.0,25.0,152.0,0.0,0,0,1.4,11.0,-0.4,-0.4,Juventus
36,16-05-2022,20:45,Serie A,Giornata n. 37,Lun,Casa,N,2,2,Lazio,0.8,1.1,37.0,40.515,Giorgio Chiellini,4-2-3-1,Giovanni Ayroldi,Report partita,,2,4.0,2.0,500.0,50.0,100.0,130.0,0.0,0,0,0.8,21.0,1.2,1.2,Juventus
37,21-05-2022,20:45,Serie A,Giornata n. 38,Sab,Ospiti,P,0,2,Fiorentina,0.1,1.5,34.0,34.831,Giorgio Chiellini,3-5-2,Daniele Chiffi,Report partita,,0,1.0,0.0,0.0,0.0,,171.0,0.0,0,0,0.1,10.0,-0.1,-0.1,Juventus
0,21-08-2021,20:45,Serie A,Giornata n. 1,Sab,Ospiti,V,3,1,Empoli,1.3,1.3,54.0,3.655,Ciro Immobile,4-3-3,Simone Sozza,Report partita,,3,7.0,3.0,429.0,29.0,67.0,144.0,0.0,1,1,0.5,8.0,1.7,1.5,Lazio
1,28-08-2021,18:30,Serie A,Giornata n. 2,Sab,Casa,V,6,1,Spezia,3.2,0.7,61.0,20.0,Ciro Immobile,4-3-3,Federico Dionisi,Report partita,,6,17.0,9.0,529.0,35.0,67.0,176.0,1.0,0,1,2.5,15.0,2.8,3.5,Lazio
2,12-09-2021,18:00,Serie A,Giornata n. 3,Dom,Ospiti,P,0,2,Milan,0.3,3.0,53.0,36.207,Ciro Immobile,4-3-3,Daniele Chiffi,Report partita,,0,8.0,5.0,625.0,0.0,0.0,197.0,0.0,0,0,0.3,3.0,-0.3,-0.3,Lazio
3,19-09-2021,18:00,Serie A,Giornata n. 4,Dom,Casa,N,2,2,Cagliari,2.1,1.8,72.0,20.0,Ciro Immobile,4-3-3,Davide Ghersini,Report partita,,2,28.0,10.0,357.0,7.0,20.0,163.0,1.0,0,0,2.1,8.0,-0.1,-0.1,Lazio
4,23-09-2021,18:30,Serie A,Giornata n. 5,Gio,Ospiti,N,1,1,Torino,0.9,1.1,55.0,8.646,Ciro Immobile,4-3-3,Rosario Abisso,Report partita,,1,5.0,1.0,200.0,0.0,0.0,288.0,0.0,1,1,0.2,3.0,0.1,-0.2,Lazio
5,26-09-2021,18:00,Serie A,Giornata n. 6,Dom,Casa,V,3,2,Roma,2.2,2.3,50.0,32.0,Ciro Immobile,4-3-3,Marco Guida,Report partita,,3,10.0,4.0,400.0,30.0,75.0,120.0,0.0,0,0,2.2,22.0,0.8,0.8,Lazio
6,03-10-2021,12:30,Serie A,Giornata n. 7,Dom,Ospiti,P,0,3,Bologna,0.6,0.5,59.0,12.975,Sergej Milinković-Savić,4-3-3,Davide Massa,Report partita,,0,8.0,4.0,500.0,0.0,0.0,165.0,0.0,0,0,0.6,8.0,-0.6,-0.6,Lazio
7,16-10-2021,18:00,Serie A,Giornata n. 8,Sab,Casa,V,3,1,Inter,2.5,1.4,52.0,42.0,Ciro Immobile,4-3-3,Massimiliano Irrati,Report partita,,3,18.0,7.0,389.0,11.0,29.0,161.0,1.0,1,1,1.8,11.0,0.5,0.2,Lazio
8,24-10-2021,15:00,Serie A,Giornata n. 9,Dom,Ospiti,P,1,4,Hellas Verona,0.9,2.8,51.0,13.953,Ciro Immobile,4-3-3,Marco Piccinini,Report partita,,1,9.0,4.0,444.0,11.0,25.0,157.0,1.0,0,0,0.9,10.0,0.1,0.1,Lazio
9,27-10-2021,20:45,Serie A,Giornata n. 10,Mer,Casa,V,1,0,Fiorentina,0.6,0.6,49.0,7.0,Ciro Immobile,4-3-3,Giovanni Ayroldi,Report partita,,1,5.0,2.0,400.0,20.0,50.0,131.0,0.0,0,0,0.6,12.0,0.4,0.4,Lazio
10,30-10-2021,15:00,Serie A,Giornata n. 11,Sab,Ospiti,N,2,2,Atalanta,1.4,0.9,44.0,11.981,Ciro Immobile,4-3-3,Marco Guida,Report partita,,2,8.0,5.0,625.0,25.0,40.0,144.0,0.0,0,0,1.4,19.0,0.6,0.6,Lazio
11,07-11-2021,18:00,Serie A,Giornata n. 12,Dom,Casa,V,3,0,Salernitana,2.1,0.5,60.0,25.0,Ciro Immobile,4-3-3,Antonio Rapuano,Report partita,,3,17.0,5.0,294.0,18.0,60.0,171.0,2.0,0,0,2.1,12.0,0.9,0.9,Lazio
12,20-11-2021,18:00,Serie A,Giornata n. 13,Sab,Casa,P,0,2,Juventus,0.2,2.7,57.0,45.0,Sergej Milinković-Savić,4-3-3,Marco Di Bello,Report partita,,0,8.0,1.0,125.0,0.0,0.0,233.0,1.0,0,0,0.2,3.0,-0.2,-0.2,Lazio
13,28-11-2021,20:45,Serie A,Giornata n. 14,Dom,Ospiti,P,0,4,Napoli,0.4,1.2,38.0,36.0,Ciro Immobile,4-3-3,Daniele Orsato,Report partita,,0,6.0,2.0,333.0,0.0,0.0,166.0,0.0,0,0,0.4,6.0,-0.4,-0.4,Lazio
14,02-12-2021,20:45,Serie A,Giornata n. 15,Gio,Casa,N,4,4,Udinese,1.6,1.3,62.0,7.0,Ciro Immobile,4-3-3,Marco Piccinini,Report partita,,4,13.0,5.0,385.0,31.0,80.0,164.0,0.0,0,0,1.6,12.0,2.4,2.4,Lazio
15,05-12-2021,18:00,Serie A,Giornata n. 16,Dom,Ospiti,V,3,1,Sampdoria,1.2,1.4,52.0,5.883,Ciro Immobile,4-3-3,Michael Fabbri,Report partita,,3,6.0,5.0,833.0,50.0,60.0,129.0,0.0,0,0,1.2,20.0,1.8,1.8,Lazio
16,12-12-2021,18:00,Serie A,Giornata n. 17,Dom,Ospiti,P,1,2,Sassuolo,0.3,1.4,41.0,5.1,Ciro Immobile,4-3-3,Simone Sozza,Report partita,,1,6.0,2.0,333.0,17.0,50.0,189.0,1.0,0,0,0.3,5.0,0.7,0.7,Lazio
17,17-12-2021,18:30,Serie A,Giornata n. 18,Ven,Casa,V,3,1,Genoa,1.5,0.2,55.0,6.0,Sergej Milinković-Savić,4-3-3,Luca Pairetto,Report partita,,3,11.0,5.0,455.0,27.0,60.0,153.0,0.0,0,0,1.5,14.0,1.5,1.5,Lazio
18,22-12-2021,16:30,Serie A,Giornata n. 19,Mer,Ospiti,V,3,1,Venezia,0.8,1.0,53.0,7.894,Sergej Milinković-Savić,4-3-3,Fabio Maresca,Report partita,,3,7.0,4.0,571.0,43.0,75.0,166.0,0.0,0,0,0.8,12.0,2.2,2.2,Lazio
19,06-01-2022,14:30,Serie A,Giornata n. 20,Gio,Casa,N,3,3,Empoli,2.5,2.0,62.0,23.0,Ciro Immobile,4-3-3,Antonio Giua,Report partita,,3,22.0,8.0,364.0,14.0,38.0,175.0,1.0,0,1,1.7,8.0,0.5,1.3,Lazio
20,09-01-2022,20:45,Serie A,Giornata n. 21,Dom,Ospiti,P,1,2,Inter,1.5,1.6,40.0,29.471,Ciro Immobile,4-3-3,Luca Pairetto,Report partita,,1,5.0,2.0,400.0,20.0,50.0,81.0,0.0,0,0,1.5,30.0,-0.5,-0.5,Lazio
21,15-01-2022,18:00,Serie A,Giornata n. 22,Sab,Ospiti,V,3,0,Salernitana,1.6,0.3,73.0,2.559,Ciro Immobile,4-3-3,Rosario Abisso,Report partita,,3,15.0,8.0,533.0,20.0,38.0,155.0,0.0,0,0,1.6,10.0,1.4,1.4,Lazio
22,22-01-2022,20:45,Serie A,Giornata n. 23,Sab,Casa,N,0,0,Atalanta,0.2,0.4,61.0,4.0,Ciro Immobile,4-3-3,Simone Sozza,Report partita,,0,9.0,1.0,111.0,0.0,0.0,204.0,0.0,0,0,0.2,3.0,-0.2,-0.2,Lazio
23,05-02-2022,20:45,Serie A,Giornata n. 24,Sab,Ospiti,V,3,0,Fiorentina,2.7,0.8,50.0,17.181,Ciro Immobile,4-3-3,Daniele Orsato,Report partita,,2,12.0,7.0,583.0,17.0,29.0,137.0,0.0,0,0,2.7,26.0,-0.7,-0.7,Lazio
24,12-02-2022,15:00,Serie A,Giornata n. 25,Sab,Casa,V,3,0,Bologna,2.6,0.7,57.0,22.0,Ciro Immobile,4-3-3,Marco Piccinini,Report partita,,3,11.0,5.0,455.0,18.0,40.0,151.0,0.0,1,1,1.8,17.0,0.4,0.2,Lazio
25,20-02-2022,20:45,Serie A,Giornata n. 26,Dom,Ospiti,N,1,1,Udinese,1.3,1.2,59.0,10.799,Sergej Milinković-Savić,4-3-3,Luca Massimi,Report partita,,1,10.0,2.0,200.0,10.0,50.0,135.0,0.0,0,0,1.3,14.0,-0.3,-0.3,Lazio
26,27-02-2022,20:50,Serie A,Giornata n. 27,Dom,Casa,P,1,2,Napoli,1.1,1.4,45.0,25.0,Ciro Immobile,4-3-3,Marco Di Bello,Report partita,,1,13.0,8.0,615.0,8.0,13.0,149.0,0.0,0,0,1.1,8.0,-0.1,-0.1,Lazio
27,05-03-2022,20:45,Serie A,Giornata n. 28,Sab,Ospiti,V,3,0,Cagliari,2.6,0.6,55.0,10.873,Ciro Immobile,4-3-3,Fabio Maresca,Report partita,,3,14.0,4.0,286.0,14.0,50.0,173.0,0.0,1,1,1.9,14.0,0.4,0.1,Lazio
28,14-03-2022,20:45,Serie A,Giornata n. 29,Lun,Casa,V,1,0,Venezia,1.4,0.3,66.0,18.0,Ciro Immobile,4-3-3,Gianluca Manganiello,Report partita,,1,9.0,0.0,0.0,0.0,,177.0,1.0,1,1,0.6,7.0,-0.4,-0.6,Lazio
29,20-03-2022,18:00,Serie A,Giornata n. 30,Dom,Ospiti,P,0,3,Roma,0.5,2.2,66.0,51.932,Ciro Immobile,4-3-3,Massimiliano Irrati,Report partita,,0,9.0,3.0,333.0,0.0,0.0,226.0,1.0,0,0,0.5,6.0,-0.5,-0.5,Lazio
30,02-04-2022,18:00,Serie A,Giornata n. 31,Sab,Casa,V,2,1,Sassuolo,2.3,1.8,54.0,15.0,Ciro Immobile,4-3-3,Antonio Rapuano,Report partita,,2,14.0,5.0,357.0,14.0,40.0,133.0,0.0,0,0,2.3,17.0,-0.3,-0.3,Lazio
31,10-04-2022,12:30,Serie A,Giornata n. 32,Dom,Ospiti,V,4,1,Genoa,1.6,0.8,56.0,16.756,Ciro Immobile,4-3-2-1,Gianluca Manganiello,Report partita,,4,17.0,11.0,647.0,24.0,36.0,166.0,0.0,0,0,1.6,10.0,2.4,2.4,Lazio
32,16-04-2022,20:45,Serie A,Giornata n. 33,Sab,Casa,N,1,1,Torino,0.7,1.0,48.0,25.0,Ciro Immobile,4-3-3,Alessandro Prontera,Report partita,,1,10.0,4.0,400.0,10.0,25.0,164.0,0.0,0,0,0.7,7.0,0.3,0.3,Lazio
33,24-04-2022,20:45,Serie A,Giornata n. 34,Dom,Casa,P,1,2,Milan,0.6,2.1,47.0,25.0,Ciro Immobile,4-3-3,Marco Guida,Report partita,,1,7.0,2.0,286.0,14.0,50.0,192.0,0.0,0,0,0.6,8.0,0.4,0.4,Lazio
34,30-04-2022,20:45,Serie A,Giornata n. 35,Sab,Ospiti,V,4,3,Spezia,3.5,1.6,70.0,8.75,Ciro Immobile,4-3-3,Luca Pairetto,Report partita,,3,21.0,8.0,381.0,10.0,25.0,167.0,0.0,1,1,2.8,14.0,-0.5,-0.8,Lazio
35,07-05-2022,20:45,Serie A,Giornata n. 36,Sab,Casa,V,2,0,Sampdoria,1.4,0.9,60.0,31.0,Ciro Immobile,4-3-3,Davide Massa,Report partita,,2,16.0,10.0,625.0,13.0,20.0,168.0,0.0,0,0,1.4,9.0,0.6,0.6,Lazio
36,16-05-2022,20:45,Serie A,Giornata n. 37,Lun,Ospiti,N,2,2,Juventus,1.1,0.8,63.0,40.515,Sergej Milinković-Savić,4-3-3,Giovanni Ayroldi,Report partita,,1,18.0,7.0,389.0,6.0,14.0,200.0,1.0,0,0,1.1,6.0,-0.1,-0.1,Lazio
37,21-05-2022,20:45,Serie A,Giornata n. 38,Sab,Casa,N,3,3,Hellas Verona,2.4,1.6,53.0,50.0,Sergej Milinković-Savić,4-3-3,Andrea Colombo,Report partita,,3,19.0,7.0,368.0,16.0,43.0,137.0,1.0,0,0,2.4,14.0,0.6,0.6,Lazio
0,23-08-2021,20:45,Serie A,Giornata n. 1,Lun,Ospiti,V,1,0,Sampdoria,1.1,1.0,51.0,5.0,Davide Calabria,4-2-3-1,Marco Guida,Report partita,,1,11.0,4.0,364.0,9.0,25.0,193.0,0.0,0,0,1.1,10.0,-0.1,-0.1,Milan
1,29-08-2021,20:45,Serie A,Giornata n. 2,Dom,Casa,V,4,1,Cagliari,2.7,0.4,57.0,31.946,Davide Calabria,4-2-3-1,Marco Serra,Report partita,,4,17.0,4.0,235.0,18.0,75.0,184.0,1.0,1,1,2.0,12.0,1.3,1.0,Milan
2,12-09-2021,18:00,Serie A,Giornata n. 3,Dom,Casa,V,2,0,Lazio,3.0,0.3,47.0,36.207,Alessio Romagnoli,4-2-3-1,Daniele Chiffi,Report partita,,2,20.0,3.0,150.0,10.0,67.0,190.0,0.0,0,1,2.3,11.0,-1.0,-0.3,Milan
3,19-09-2021,20:45,Serie A,Giornata n. 4,Dom,Ospiti,N,1,1,Juventus,0.7,1.0,56.0,18.785,Alessio Romagnoli,4-2-3-1,Daniele Doveri,Report partita,,1,13.0,3.0,231.0,8.0,33.0,227.0,1.0,0,0,0.7,5.0,0.3,0.3,Milan
4,22-09-2021,20:45,Serie A,Giornata n. 5,Mer,Casa,V,2,0,Venezia,1.7,0.7,67.0,26.185,Alessio Romagnoli,4-2-3-1,Ivan Pezzuto,Report partita,,2,14.0,4.0,286.0,14.0,50.0,174.0,1.0,0,0,1.7,12.0,0.3,0.3,Milan
5,25-09-2021,15:00,Serie A,Giornata n. 6,Sab,Ospiti,V,2,1,Spezia,1.9,0.9,64.0,3.618,Alessio Romagnoli,4-2-3-1,Gianluca Manganiello,Report partita,,2,18.0,5.0,278.0,11.0,40.0,171.0,1.0,0,0,1.9,11.0,0.1,0.1,Milan
6,03-10-2021,20:45,Serie A,Giornata n. 7,Dom,Ospiti,V,3,2,Atalanta,3.0,2.1,44.0,9.363,Davide Calabria,4-2-3-1,Marco Di Bello,Report partita,,3,13.0,7.0,538.0,23.0,43.0,167.0,0.0,0,0,3.0,24.0,0.0,0.0,Milan
7,16-10-2021,20:45,Serie A,Giornata n. 8,Sab,Casa,V,3,2,Hellas Verona,1.5,1.4,53.0,40.128,Alessio Romagnoli,4-2-3-1,Alessandro Prontera,Report partita,,2,16.0,3.0,188.0,6.0,33.0,203.0,0.0,1,1,0.8,5.0,0.5,0.2,Milan
8,23-10-2021,20:45,Serie A,Giornata n. 9,Sab,Ospiti,V,4,2,Bologna,0.9,0.7,62.0,22.167,Davide Calabria,4-2-3-1,Paolo Valeri,Report partita,,4,15.0,7.0,467.0,27.0,57.0,176.0,1.0,0,0,0.9,6.0,3.1,3.1,Milan
9,26-10-2021,20:45,Serie A,Giornata n. 10,Mar,Casa,V,1,0,Torino,0.9,0.8,44.0,35.929,Alessio Romagnoli,4-2-3-1,Gianluca Aureliano,Report partita,,1,10.0,2.0,200.0,10.0,50.0,197.0,0.0,0,0,0.9,9.0,0.1,0.1,Milan
10,31-10-2021,20:45,Serie A,Giornata n. 11,Dom,Ospiti,V,2,1,Roma,1.9,1.2,50.0,51.001,Davide Calabria,4-2-3-1,Fabio Maresca,Report partita,,2,7.0,2.0,286.0,14.0,50.0,183.0,2.0,1,1,1.1,16.0,0.1,-0.1,Milan
11,07-11-2021,20:45,Serie A,Giornata n. 12,Dom,Casa,N,1,1,Inter,0.9,2.6,51.0,56.608,Simon Kjær,4-2-3-1,Daniele Doveri,Report partita,,0,16.0,4.0,250.0,0.0,0.0,189.0,1.0,0,0,0.9,6.0,-0.9,-0.9,Milan
12,20-11-2021,20:45,Serie A,Giornata n. 13,Sab,Ospiti,P,3,4,Fiorentina,2.1,1.8,55.0,32.567,Franck Kessié,4-2-3-1,Marco Guida,Report partita,,2,16.0,6.0,375.0,13.0,33.0,158.0,0.0,0,0,2.1,13.0,-0.1,-0.1,Milan
13,28-11-2021,15:00,Serie A,Giornata n. 14,Dom,Casa,P,1,3,Sassuolo,1.1,1.1,50.0,52.824,Alessio Romagnoli,4-2-3-1,Gianluca Manganiello,Report partita,,1,15.0,2.0,133.0,7.0,50.0,159.0,0.0,0,0,1.1,7.0,-0.1,-0.1,Milan
14,01-12-2021,20:45,Serie A,Giornata n. 15,Mer,Ospiti,V,3,0,Genoa,1.0,0.5,58.0,14.0,Franck Kessié,4-2-3-1,Juan Sacchi,Report partita,,3,18.0,5.0,278.0,17.0,60.0,193.0,1.0,0,0,1.0,6.0,2.0,2.0,Milan
15,04-12-2021,15:00,Serie A,Giornata n. 16,Sab,Casa,V,2,0,Salernitana,2.9,0.3,70.0,43.609,Alessio Romagnoli,4-2-3-1,Antonio Giua,Report partita,,2,22.0,7.0,318.0,9.0,29.0,172.0,0.0,0,0,2.9,13.0,-0.9,-0.9,Milan
16,11-12-2021,20:45,Serie A,Giornata n. 17,Sab,Ospiti,N,1,1,Udinese,1.1,1.7,66.0,16.385,Alessio Romagnoli,4-2-3-1,Francesco Fourneau,Report partita,,1,12.0,1.0,83.0,8.0,100.0,144.0,0.0,0,0,1.1,9.0,-0.1,-0.1,Milan
17,19-12-2021,20:45,Serie A,Giornata n. 18,Dom,Casa,P,0,1,Napoli,0.5,0.9,48.0,54.647,Alessio Romagnoli,4-2-3-1,Davide Massa,Report partita,,0,12.0,2.0,167.0,0.0,0.0,187.0,0.0,0,0,0.5,4.0,-0.5,-0.5,Milan
18,22-12-2021,20:45,Serie A,Giornata n. 19,Mer,Ospiti,V,4,2,Empoli,1.4,1.7,44.0,10.596,Alessio Romagnoli,4-2-3-1,Marco Di Bello,Report partita,,4,18.0,8.0,444.0,22.0,50.0,176.0,2.0,0,0,1.4,8.0,2.6,2.6,Milan
19,06-01-2022,18:30,Serie A,Giornata n. 20,Gio,Casa,V,3,1,Roma,2.9,0.8,55.0,35.87,Theo Hernández,4-2-3-1,Daniele Chiffi,Report partita,,3,17.0,3.0,176.0,12.0,67.0,227.0,1.0,1,2,1.3,8.0,0.1,0.7,Milan
20,09-01-2022,12:30,Serie A,Giornata n. 21,Dom,Ospiti,V,3,0,Venezia,2.8,0.4,62.0,5.0,Theo Hernández,4-2-3-1,Massimiliano Irrati,Report partita,,3,17.0,6.0,353.0,12.0,33.0,173.0,0.0,1,1,2.6,16.0,0.2,-0.6,Milan
21,17-01-2022,18:30,Serie A,Giornata n. 22,Lun,Casa,P,1,2,Spezia,2.5,1.4,60.0,5.0,Theo Hernández,4-2-3-1,Marco Serra,Report partita,,1,24.0,8.0,333.0,4.0,13.0,174.0,1.0,0,1,1.8,7.0,-1.5,-0.8,Milan
22,23-01-2022,20:45,Serie A,Giornata n. 23,Dom,Casa,N,0,0,Juventus,0.6,0.4,47.0,5.0,Alessio Romagnoli,4-2-3-1,Marco Di Bello,Report partita,,0,14.0,4.0,286.0,0.0,0.0,207.0,1.0,0,0,0.6,5.0,-0.6,-0.6,Milan
23,05-02-2022,18:00,Serie A,Giornata n. 24,Sab,Ospiti,V,2,1,Inter,1.2,0.8,54.0,37.918,Alessio Romagnoli,4-2-3-1,Marco Guida,Report partita,,2,10.0,3.0,300.0,20.0,67.0,203.0,1.0,0,0,1.2,12.0,0.8,0.8,Milan
24,13-02-2022,12:30,Serie A,Giornata n. 25,Dom,Casa,V,1,0,Sampdoria,1.4,0.2,50.0,35.71,Alessio Romagnoli,4-2-3-1,Daniele Chiffi,Report partita,,1,15.0,7.0,467.0,7.0,14.0,142.0,0.0,0,0,1.4,10.0,-0.4,-0.4,Milan
25,19-02-2022,20:45,Serie A,Giornata n. 26,Sab,Ospiti,N,2,2,Salernitana,1.3,1.4,60.0,18.449,Davide Calabria,4-2-3-1,Michael Fabbri,Report partita,,2,13.0,5.0,385.0,15.0,40.0,190.0,1.0,0,0,1.3,10.0,0.7,0.7,Milan
26,25-02-2022,18:45,Serie A,Giornata n. 27,Ven,Casa,N,1,1,Udinese,0.8,1.0,62.0,44.588,Alessio Romagnoli,4-2-3-1,Matteo Marchetti,Report partita,,1,9.0,3.0,333.0,11.0,33.0,175.0,0.0,0,0,0.8,9.0,0.2,0.2,Milan
27,06-03-2022,20:45,Serie A,Giornata n. 28,Dom,Ospiti,V,1,0,Napoli,1.2,0.5,40.0,42.0,Davide Calabria,4-3-3,Daniele Orsato,Report partita,,1,12.0,7.0,583.0,8.0,14.0,184.0,0.0,0,0,1.2,10.0,-0.2,-0.2,Milan
28,12-03-2022,20:45,Serie A,Giornata n. 29,Sab,Casa,V,1,0,Empoli,0.7,0.2,52.0,48.801,Davide Calabria,4-2-3-1,Daniele Chiffi,Report partita,,1,15.0,5.0,333.0,7.0,20.0,156.0,1.0,0,0,0.7,4.0,0.3,0.3,Milan
29,19-03-2022,20:45,Serie A,Giornata n. 30,Sab,Ospiti,V,1,0,Cagliari,2.4,1.1,57.0,12.309,Davide Calabria,4-2-3-1,Marco Di Bello,Report partita,,1,21.0,5.0,238.0,5.0,20.0,158.0,0.0,0,0,2.4,12.0,-1.4,-1.4,Milan
30,04-04-2022,20:45,Serie A,Giornata n. 31,Lun,Casa,N,0,0,Bologna,2.2,0.6,53.0,68.136,Davide Calabria,4-2-3-1,Livio Marinelli,Report partita,,0,33.0,7.0,212.0,0.0,0.0,168.0,0.0,0,0,2.2,7.0,-2.2,-2.2,Milan
31,10-04-2022,20:45,Serie A,Giornata n. 32,Dom,Ospiti,N,0,0,Torino,0.8,1.0,57.0,23.472,Davide Calabria,4-2-3-1,Daniele Doveri,Report partita,,0,14.0,4.0,286.0,0.0,0.0,195.0,0.0,0,0,0.8,6.0,-0.8,-0.8,Milan
32,15-04-2022,21:00,Serie A,Giornata n. 33,Ven,Casa,V,2,0,Genoa,1.6,0.3,58.0,70.259,Franck Kessié,4-3-3,Daniele Chiffi,Report partita,,2,10.0,5.0,500.0,20.0,40.0,133.0,0.0,0,0,1.6,17.0,0.4,0.4,Milan
33,24-04-2022,20:45,Serie A,Giornata n. 34,Dom,Ospiti,V,2,1,Lazio,2.1,0.6,53.0,25.0,Davide Calabria,4-2-3-1,Marco Guida,Report partita,,2,25.0,8.0,320.0,8.0,25.0,182.0,2.0,0,0,2.1,8.0,-0.1,-0.1,Milan
34,01-05-2022,15:00,Serie A,Giornata n. 35,Dom,Casa,V,1,0,Fiorentina,1.3,0.5,49.0,71.542,Davide Calabria,4-2-3-1,Paolo Valeri,Report partita,,1,13.0,2.0,154.0,8.0,50.0,148.0,0.0,0,0,1.3,10.0,-0.3,-0.3,Milan
35,08-05-2022,20:45,Serie A,Giornata n. 36,Dom,Ospiti,V,3,1,Hellas Verona,2.9,1.2,53.0,30.154,Davide Calabria,4-2-3-1,Daniele Doveri,Report partita,,3,18.0,8.0,444.0,17.0,38.0,170.0,0.0,0,0,2.9,16.0,0.1,0.1,Milan
36,15-05-2022,18:00,Serie A,Giornata n. 37,Dom,Casa,V,2,0,Atalanta,1.5,0.9,45.0,73.304,Davide Calabria,4-3-3,Daniele Orsato,Report partita,,2,12.0,6.0,500.0,17.0,33.0,210.0,1.0,0,0,1.5,12.0,0.5,0.5,Milan
37,22-05-2022,18:00,Serie A,Giornata n. 38,Dom,Ospiti,V,3,0,Sassuolo,3.1,0.4,48.0,21.584,Davide Calabria,4-2-3-1,Daniele Doveri,Report partita,,3,18.0,11.0,611.0,17.0,27.0,134.0,0.0,0,0,3.1,17.0,-0.1,-0.1,Milan
0,22-08-2021,20:45,Serie A,Giornata n. 1,Dom,Casa,V,2,0,Venezia,2.3,0.5,56.0,20.0,Lorenzo Insigne,4-3-3,Gianluca Aureliano,Report partita,,2,11.0,3.0,273.0,9.0,33.0,206.0,3.0,1,2,0.8,7.0,-0.3,0.2,Napoli
1,29-08-2021,18:30,Serie A,Giornata n. 2,Dom,Ospiti,V,2,1,Genoa,1.1,0.6,61.0,20.0,Lorenzo Insigne,4-3-3,Marco Di Bello,Report partita,,2,13.0,8.0,615.0,15.0,25.0,179.0,1.0,0,0,1.1,9.0,0.9,0.9,Napoli
2,11-09-2021,18:00,Serie A,Giornata n. 3,Sab,Casa,V,2,1,Juventus,2.1,1.0,67.0,23.5,Lorenzo Insigne,4-3-3,Massimiliano Irrati,Report partita,,2,25.0,7.0,280.0,8.0,29.0,174.0,1.0,0,0,2.1,8.0,-0.1,-0.1,Napoli
