,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
33,Udinese,2022-04-27,Giornata n. 20,Ospiti,V,4,Fiorentina,17.0,8.0,0,0,28.0,25.0,4,0
33,Fiorentina,2022-04-27,Giornata n. 20,Casa,P,0,Udinese,18.0,7.0,0,0,72.0,12.0,3,0
33,Torino,2022-04-27,Giornata n. 20,Ospiti,N,4,Atalanta,3.0,2.0,2,2,51.0,13.0,2,0
33,Inter,2022-04-27,Giornata n. 20,Ospiti,P,1,Bologna,26.0,6.0,0,0,59.0,11.0,3,0
34,Hellas Verona,2022-04-30,Giornata n. 35,Ospiti,V,2,Cagliari,13.0,4.0,0,0,40.0,26.0,4,0
34,Napoli,2022-04-30,Giornata n. 35,Casa,V,6,Sassuolo,18.0,8.0,0,0,53.0,12.0,0,0
34,Sassuolo,2022-04-30,Giornata n. 35,Ospiti,P,1,Napoli,13.0,4.0,0,0,47.0,11.0,3,0
34,Lazio,2022-04-30,Giornata n. 35,Ospiti,V,4,Spezia,21.0,8.0,1,1,70.0,10.0,1,0
34,Cagliari,2022-04-30,Giornata n. 35,Casa,P,1,Hellas Verona,14.0,4.0,0,0,60.0,16.0,2,0
34,Spezia,2022-04-30,Giornata n. 35,Casa,P,3,Lazio,9.0,3.0,0,0,30.0,17.0,3,0
34,Sampdoria,2022-04-30,Giornata n. 35,Casa,V,1,Genoa,10.0,2.0,0,0,48.0,19.0,3,0
34,Genoa,2022-04-30,Giornata n. 35,Ospiti,P,0,Sampdoria,13.0,4.0,0,1,52.0,26.0,1,0
34,Juventus,2022-05-01,Giornata n. 35,Casa,V,2,Venezia,18.0,4.0,0,0,50.0,18.0,3,0
33,Venezia,2022-05-01,Giornata n. 35,Ospiti,P,1,Juventus,9.0,3.0,0,0,50.0,14.0,3,0
34,Empoli,2022-05-01,Giornata n. 35,Casa,P,1,Torino,11.0,4.0,0,0,39.0,16.0,4,2
34,Fiorentina,2022-05-01,Giornata n. 35,Ospiti,P,0,Milan,8.0,2.0,0,0,51.0,17.0,3,0
34,Udinese,2022-05-01,Giornata n. 35,Casa,P,1,Inter,8.0,5.0,0,0,48.0,15.0,2,0
34,Milan,2022-05-01,Giornata n. 35,Casa,V,1,Fiorentina,13.0,2.0,0,0,49.0,18.0,1,0
34,Torino,2022-05-01,Giornata n. 35,Ospiti,V,3,Empoli,11.0,1.0,2,2,61.0,12.0,2,0
34,Inter,2022-05-01,Giornata n. 35,Ospiti,V,2,Udinese,11.0,4.0,0,1,52.0,11.0,1,0
34,Bologna,2022-05-01,Giornata n. 35,Ospiti,N,0,Roma,10.0,4.0,0,0,57.0,12.0,1,0
34,Roma,2022-05-01,Giornata n. 35,Casa,N,0,Bologna,18.0,5.0,0,0,43.0,10.0,0,0
33,Salernitana,2022-05-02,Giornata n. 35,Ospiti,N,1,Atalanta,11.0,9.0,0,0,39.0,11.0,2,0
34,Atalanta,2022-05-02,Giornata n. 35,Casa,N,1,Salernitana,20.0,5.0,0,0,61.0,14.0,3,0
34,Venezia,2022-05-05,Giornata n. 20,Ospiti,P,1,Salernitana,10.0,4.0,0,0,58.0,20.0,7,1
34,Salernitana,2022-05-05,Giornata n. 20,Casa,V,2,Venezia,18.0,3.0,1,1,42.0,12.0,2,0
35,Empoli,2022-05-06,Giornata n. 36,Ospiti,P,2,Inter,4.0,2.0,0,0,36.0,10.0,0,0
35,Inter,2022-05-06,Giornata n. 36,Casa,V,4,Empoli,37.0,10.0,0,0,64.0,10.0,1,0
35,Genoa,2022-05-06,Giornata n. 36,Casa,V,2,Juventus,17.0,5.0,1,1,47.0,13.0,2,0
35,Juventus,2022-05-06,Giornata n. 36,Ospiti,P,1,Genoa,13.0,4.0,0,0,53.0,15.0,3,0
35,Udinese,2022-05-07,Giornata n. 36,Ospiti,N,1,Sassuolo,13.0,6.0,0,0,41.0,18.0,2,0
35,Lazio,2022-05-07,Giornata n. 36,Casa,V,2,Sampdoria,16.0,10.0,0,0,60.0,10.0,1,0
35,Sampdoria,2022-05-07,Giornata n. 36,Ospiti,P,0,Lazio,9.0,2.0,0,0,40.0,10.0,1,0
35,Sassuolo,2022-05-07,Giornata n. 36,Casa,N,1,Udinese,15.0,5.0,0,0,59.0,12.0,2,0
35,Torino,2022-05-07,Giornata n. 36,Casa,P,0,Napoli,10.0,3.0,0,0,43.0,19.0,2,0
35,Napoli,2022-05-07,Giornata n. 36,Ospiti,V,1,Torino,10.0,4.0,0,1,57.0,12.0,3,0
35,Venezia,2022-05-08,Giornata n. 36,Casa,V,4,Bologna,16.0,7.0,1,2,41.0,10.0,2,0
35,Bologna,2022-05-08,Giornata n. 36,Ospiti,P,3,Venezia,23.0,10.0,0,0,59.0,16.0,4,0
35,Salernitana,2022-05-08,Giornata n. 36,Casa,N,1,Cagliari,12.0,2.0,1,1,48.0,12.0,5,1
35,Milan,2022-05-08,Giornata n. 36,Ospiti,V,3,Hellas Verona,18.0,8.0,0,0,53.0,7.0,1,0
35,Hellas Verona,2022-05-08,Giornata n. 36,Casa,P,1,Milan,10.0,3.0,0,0,47.0,17.0,2,0
35,Atalanta,2022-05-08,Giornata n. 36,Ospiti,V,3,Spezia,17.0,6.0,0,0,66.0,14.0,3,0
35,Cagliari,2022-05-08,Giornata n. 36,Ospiti,N,1,Salernitana,9.0,3.0,0,0,52.0,18.0,2,1
35,Spezia,2022-05-08,Giornata n. 36,Casa,P,1,Atalanta,5.0,1.0,0,0,34.0,10.0,2,0
35,Fiorentina,2022-05-09,Giornata n. 36,Casa,V,2,Roma,11.0,6.0,1,1,53.0,17.0,3,0
35,Roma,2022-05-09,Giornata n. 36,Ospiti,P,0,Fiorentina,7.0,1.0,0,0,47.0,15.0,1,0
36,Udinese,2022-05-14,Giornata n. 37,Casa,P,2,Spezia,17.0,6.0,0,0,61.0,18.0,3,0
36,Venezia,2022-05-14,Giornata n. 37,Ospiti,N,1,Roma,4.0,2.0,0,0,32.0,15.0,5,1
36,Salernitana,2022-05-14,Giornata n. 37,Ospiti,N,1,Empoli,28.0,8.0,0,1,55.0,9.0,2,0
36,Roma,2022-05-14,Giornata n. 37,Casa,N,1,Venezia,46.0,15.0,0,0,68.0,12.0,2,0
36,Torino,2022-05-14,Giornata n. 37,Ospiti,V,1,Hellas Verona,11.0,5.0,0,0,54.0,20.0,2,0
36,Hellas Verona,2022-05-14,Giornata n. 37,Casa,P,0,Torino,10.0,5.0,0,0,46.0,19.0,3,0
36,Empoli,2022-05-14,Giornata n. 37,Casa,N,1,Salernitana,16.0,6.0,0,0,45.0,18.0,3,0
36,Spezia,2022-05-14,Giornata n. 37,Ospiti,V,3,Udinese,10.0,7.0,0,1,39.0,11.0,2,0
36,Bologna,2022-05-15,Giornata n. 37,Casa,P,1,Sassuolo,8.0,1.0,1,1,55.0,11.0,0,0
36,Genoa,2022-05-15,Giornata n. 37,Ospiti,P,0,Napoli,11.0,3.0,0,0,34.0,21.0,1,0
36,Napoli,2022-05-15,Giornata n. 37,Casa,V,3,Genoa,16.0,8.0,1,1,66.0,13.0,1,0
36,Sassuolo,2022-05-15,Giornata n. 37,Ospiti,V,3,Bologna,16.0,7.0,0,0,45.0,11.0,1,0
36,Inter,2022-05-15,Giornata n. 37,Ospiti,V,3,Cagliari,17.0,7.0,0,0,62.0,15.0,2,0
36,Atalanta,2022-05-15,Giornata n. 37,Ospiti,P,0,Milan,12.0,2.0,0,0,55.0,16.0,4,0
36,Cagliari,2022-05-15,Giornata n. 37,Casa,P,1,Inter,10.0,2.0,0,0,38.0,14.0,0,0
36,Milan,2022-05-15,Giornata n. 37,Casa,V,2,Atalanta,12.0,6.0,0,0,45.0,12.0,3,0
36,Juventus,2022-05-16,Giornata n. 37,Casa,N,2,Lazio,4.0,2.0,0,0,37.0,20.0,3,0
36,Sampdoria,2022-05-16,Giornata n. 37,Casa,V,4,Fiorentina,13.0,5.0,0,0,37.0,19.0,3,1
36,Fiorentina,2022-05-16,Giornata n. 37,Ospiti,P,1,Sampdoria,11.0,0.0,1,1,63.0,9.0,3,0
36,Lazio,2022-05-16,Giornata n. 37,Ospiti,N,2,Juventus,18.0,7.0,0,0,63.0,17.0,3,0
37,Roma,2022-05-20,Giornata n. 38,Ospiti,V,3,Torino,11.0,4.0,2,2,42.0,13.0,2,0
37,Torino,2022-05-20,Giornata n. 38,Casa,P,0,Roma,13.0,2.0,0,0,58.0,11.0,2,0
37,Lazio,2022-05-21,Giornata n. 38,Casa,N,3,Hellas Verona,19.0,7.0,0,0,53.0,9.0,2,0
37,Hellas Verona,2022-05-21,Giornata n. 38,Ospiti,N,3,Lazio,11.0,7.0,0,0,47.0,20.0,6,0
37,Atalanta,2022-05-21,Giornata n. 38,Casa,P,0,Empoli,40.0,9.0,0,0,61.0,8.0,1,0
37,Bologna,2022-05-21,Giornata n. 38,Ospiti,V,1,Genoa,11.0,3.0,0,0,50.0,10.0,1,0
37,Empoli,2022-05-21,Giornata n. 38,Ospiti,V,1,Atalanta,7.0,3.0,0,0,39.0,9.0,1,0
37,Fiorentina,2022-05-21,Giornata n. 38,Casa,V,2,Juventus,12.0,2.0,1,1,66.0,13.0,3,0
37,Juventus,2022-05-21,Giornata n. 38,Ospiti,P,0,Fiorentina,1.0,0.0,0,0,34.0,14.0,3,0
37,Genoa,2022-05-21,Giornata n. 38,Casa,P,0,Bologna,18.0,5.0,0,0,50.0,20.0,3,0
37,Cagliari,2022-05-22,Giornata n. 38,Ospiti,N,0,Venezia,30.0,7.0,0,0,56.0,22.0,3,0
37,Spezia,2022-05-22,Giornata n. 38,Casa,P,0,Napoli,16.0,4.0,0,0,32.0,12.0,1,0
37,Inter,2022-05-22,Giornata n. 38,Casa,V,3,Sampdoria,28.0,11.0,0,0,58.0,6.0,1,0
37,Milan,2022-05-22,Giornata n. 38,Ospiti,V,3,Sassuolo,18.0,11.0,0,0,48.0,15.0,1,0
37,Napoli,2022-05-22,Giornata n. 38,Ospiti,V,3,Spezia,10.0,4.0,0,0,68.0,9.0,2,0
37,Salernitana,2022-05-22,Giornata n. 38,Casa,P,0,Udinese,25.0,11.0,0,0,52.0,11.0,1,0
37,Sampdoria,2022-05-22,Giornata n. 38,Ospiti,P,0,Inter,8.0,3.0,0,0,42.0,13.0,2,0
37,Sassuolo,2022-05-22,Giornata n. 38,Casa,P,0,Milan,15.0,3.0,0,0,52.0,8.0,2,0
37,Udinese,2022-05-22,Giornata n. 38,Ospiti,V,4,Salernitana,18.0,10.0,0,1,48.0,15.0,1,0
37,Venezia,2022-05-22,Giornata n. 38,Casa,N,0,Cagliari,8.0,1.0,0,0,44.0,11.0,0,0
