,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
33,Fiorentina,2019-04-29,Giornata n. 34,Casa,P,0,Sassuolo,8.0,3.0,0,1,45.0,19.0,3,0
33,Udinese,2019-04-29,Giornata n. 34,Ospiti,P,0,Atalanta,5.0,1.0,0,0,38.0,14.0,2,0
33,Sassuolo,2019-04-29,Giornata n. 34,Ospiti,V,1,Fiorentina,11.0,3.0,0,0,55.0,10.0,1,0
34,Juventus,2019-05-03,Giornata n. 35,Casa,N,1,Torino,15.0,4.0,0,0,57.0,14.0,3,0
34,Torino,2019-05-03,Giornata n. 35,Ospiti,N,1,Juventus,11.0,2.0,0,0,43.0,12.0,3,0
34,Chievo,2019-05-04,Giornata n. 35,Casa,P,0,SPAL,11.0,3.0,0,0,49.0,13.0,3,0
34,Inter,2019-05-04,Giornata n. 35,Ospiti,N,0,Udinese,20.0,4.0,0,0,72.0,10.0,3,0
34,Udinese,2019-05-04,Giornata n. 35,Casa,N,0,Inter,8.0,3.0,0,0,28.0,18.0,1,0
34,SPAL,2019-05-04,Giornata n. 35,Ospiti,V,4,Chievo,17.0,7.0,0,0,51.0,12.0,0,0
34,Fiorentina,2019-05-05,Giornata n. 35,Ospiti,P,0,Empoli,25.0,10.0,0,0,52.0,19.0,1,1
34,Lazio,2019-05-05,Giornata n. 35,Casa,P,1,Atalanta,10.0,5.0,0,0,56.0,16.0,4,0
34,Roma,2019-05-05,Giornata n. 35,Ospiti,N,1,Genoa,14.0,4.0,0,0,57.0,12.0,2,0
34,Genoa,2019-05-05,Giornata n. 35,Casa,N,1,Roma,17.0,4.0,0,1,43.0,16.0,1,0
34,Parma,2019-05-05,Giornata n. 35,Casa,N,3,Sampdoria,9.0,4.0,1,1,36.0,15.0,3,1
34,Atalanta,2019-05-05,Giornata n. 35,Ospiti,V,3,Lazio,15.0,6.0,0,0,44.0,16.0,3,0
34,Frosinone,2019-05-05,Giornata n. 35,Ospiti,N,2,Sassuolo,5.0,3.0,0,0,33.0,18.0,3,0
34,Sampdoria,2019-05-05,Giornata n. 35,Ospiti,N,3,Parma,15.0,8.0,1,1,64.0,7.0,2,1
34,Empoli,2019-05-05,Giornata n. 35,Casa,V,1,Fiorentina,11.0,4.0,0,0,48.0,14.0,3,0
34,Sassuolo,2019-05-05,Giornata n. 35,Casa,N,2,Frosinone,22.0,4.0,0,0,67.0,16.0,2,0
34,Cagliari,2019-05-05,Giornata n. 35,Ospiti,P,1,Napoli,7.0,2.0,0,0,37.0,13.0,3,1
34,Napoli,2019-05-05,Giornata n. 35,Casa,V,2,Cagliari,21.0,6.0,1,1,63.0,11.0,2,0
34,Bologna,2019-05-06,Giornata n. 35,Ospiti,P,1,Milan,16.0,6.0,0,0,51.0,22.0,4,2
34,Milan,2019-05-06,Giornata n. 35,Casa,V,2,Bologna,15.0,5.0,0,0,49.0,13.0,2,1
35,Lazio,2019-05-11,Giornata n. 36,Ospiti,V,2,Cagliari,10.0,5.0,0,0,52.0,14.0,4,0
35,Milan,2019-05-11,Giornata n. 36,Ospiti,V,1,Fiorentina,14.0,5.0,0,0,51.0,10.0,1,0
35,Atalanta,2019-05-11,Giornata n. 36,Casa,V,2,Genoa,11.0,4.0,0,0,60.0,15.0,1,0
35,Fiorentina,2019-05-11,Giornata n. 36,Casa,P,0,Milan,12.0,3.0,0,0,49.0,17.0,2,0
35,Cagliari,2019-05-11,Giornata n. 36,Casa,P,1,Lazio,18.0,6.0,0,0,48.0,11.0,2,0
35,Genoa,2019-05-11,Giornata n. 36,Ospiti,P,1,Atalanta,16.0,3.0,0,0,40.0,23.0,3,0
35,Juventus,2019-05-12,Giornata n. 36,Ospiti,P,0,Roma,7.0,4.0,0,0,62.0,8.0,1,0
35,Udinese,2019-05-12,Giornata n. 36,Ospiti,V,3,Frosinone,15.0,7.0,0,0,48.0,19.0,3,0
35,Torino,2019-05-12,Giornata n. 36,Casa,V,3,Sassuolo,20.0,9.0,0,1,61.0,18.0,1,0
35,Sampdoria,2019-05-12,Giornata n. 36,Casa,P,1,Empoli,16.0,4.0,1,1,58.0,13.0,2,0
35,Empoli,2019-05-12,Giornata n. 36,Ospiti,V,2,Sampdoria,7.0,3.0,0,1,42.0,17.0,1,0
35,Sassuolo,2019-05-12,Giornata n. 36,Ospiti,P,2,Torino,8.0,3.0,0,0,39.0,18.0,4,1
35,Frosinone,2019-05-12,Giornata n. 36,Casa,P,1,Udinese,21.0,6.0,0,0,52.0,18.0,2,0
35,Napoli,2019-05-12,Giornata n. 36,Ospiti,V,2,SPAL,25.0,7.0,0,0,61.0,21.0,1,0
35,SPAL,2019-05-12,Giornata n. 36,Casa,P,1,Napoli,12.0,5.0,1,1,40.0,12.0,2,0
35,Roma,2019-05-12,Giornata n. 36,Casa,V,2,Juventus,14.0,3.0,0,0,38.0,10.0,3,0
35,Inter,2019-05-13,Giornata n. 36,Casa,V,2,Chievo,23.0,9.0,0,0,70.0,11.0,2,0
35,Bologna,2019-05-13,Giornata n. 36,Casa,V,4,Parma,18.0,9.0,0,0,65.0,12.0,1,0
35,Chievo,2019-05-13,Giornata n. 36,Ospiti,P,0,Inter,5.0,0.0,0,0,30.0,19.0,2,1
35,Parma,2019-05-13,Giornata n. 36,Ospiti,P,1,Bologna,5.0,1.0,0,0,35.0,15.0,5,1
36,Sassuolo,2019-05-18,Giornata n. 37,Casa,N,0,Roma,17.0,2.0,0,0,54.0,10.0,2,0
36,SPAL,2019-05-18,Giornata n. 37,Ospiti,P,2,Udinese,17.0,3.0,0,0,63.0,17.0,4,0
36,Cagliari,2019-05-18,Giornata n. 37,Ospiti,N,1,Genoa,5.0,3.0,0,0,49.0,25.0,1,0
36,Genoa,2019-05-18,Giornata n. 37,Casa,N,1,Cagliari,24.0,6.0,1,1,51.0,14.0,2,1
36,Udinese,2019-05-18,Giornata n. 37,Casa,V,3,SPAL,13.0,4.0,0,0,37.0,18.0,4,0
36,Roma,2019-05-18,Giornata n. 37,Ospiti,N,0,Sassuolo,22.0,4.0,0,0,46.0,17.0,4,0
36,Frosinone,2019-05-19,Giornata n. 37,Ospiti,P,0,Milan,13.0,1.0,0,1,40.0,7.0,0,0
36,Chievo,2019-05-19,Giornata n. 37,Casa,N,0,Sampdoria,7.0,1.0,0,0,33.0,14.0,3,1
36,Empoli,2019-05-19,Giornata n. 37,Casa,V,4,Torino,18.0,9.0,0,0,40.0,18.0,1,0
36,Sampdoria,2019-05-19,Giornata n. 37,Ospiti,N,0,Chievo,11.0,5.0,0,0,67.0,9.0,0,0
36,Atalanta,2019-05-19,Giornata n. 37,Ospiti,N,1,Juventus,15.0,4.0,0,0,37.0,17.0,1,0
36,Torino,2019-05-19,Giornata n. 37,Ospiti,P,1,Empoli,15.0,5.0,0,0,60.0,20.0,1,0
36,Fiorentina,2019-05-19,Giornata n. 37,Ospiti,P,0,Parma,16.0,3.0,0,0,60.0,25.0,1,0
36,Inter,2019-05-19,Giornata n. 37,Ospiti,P,1,Napoli,21.0,4.0,1,1,57.0,10.0,1,0
36,Napoli,2019-05-19,Giornata n. 37,Casa,V,4,Inter,14.0,6.0,0,0,43.0,10.0,3,0
36,Milan,2019-05-19,Giornata n. 37,Casa,V,2,Frosinone,16.0,3.0,0,0,60.0,13.0,1,0
36,Juventus,2019-05-19,Giornata n. 37,Casa,N,1,Atalanta,14.0,4.0,0,0,63.0,17.0,3,1
36,Parma,2019-05-19,Giornata n. 37,Casa,V,1,Fiorentina,10.0,2.0,0,0,40.0,17.0,0,0
36,Bologna,2019-05-20,Giornata n. 37,Ospiti,N,3,Lazio,19.0,5.0,0,0,49.0,14.0,1,0
36,Lazio,2019-05-20,Giornata n. 37,Casa,N,3,Bologna,15.0,5.0,0,0,51.0,14.0,2,0
37,Chievo,2019-05-25,Giornata n. 38,Ospiti,N,0,Frosinone,2.0,1.0,0,0,48.0,22.0,2,0
37,Frosinone,2019-05-25,Giornata n. 38,Casa,N,0,Chievo,14.0,3.0,0,0,52.0,15.0,2,0
37,Napoli,2019-05-25,Giornata n. 38,Ospiti,P,2,Bologna,25.0,6.0,0,0,67.0,10.0,1,0
37,Bologna,2019-05-25,Giornata n. 38,Casa,V,3,Napoli,14.0,4.0,0,0,33.0,13.0,0,0
37,Juventus,2019-05-26,Giornata n. 38,Ospiti,P,0,Sampdoria,10.0,1.0,0,0,47.0,14.0,2,0
37,Sassuolo,2019-05-26,Giornata n. 38,Ospiti,P,1,Atalanta,4.0,1.0,0,0,39.0,16.0,3,2
37,Sampdoria,2019-05-26,Giornata n. 38,Casa,V,2,Juventus,15.0,3.0,0,0,53.0,7.0,0,0
37,SPAL,2019-05-26,Giornata n. 38,Casa,P,2,Milan,10.0,3.0,0,0,56.0,19.0,2,0
37,Roma,2019-05-26,Giornata n. 38,Casa,V,2,Parma,30.0,9.0,0,0,58.0,13.0,2,0
37,Parma,2019-05-26,Giornata n. 38,Ospiti,P,1,Roma,14.0,5.0,0,0,42.0,9.0,1,0
37,Milan,2019-05-26,Giornata n. 38,Ospiti,V,3,SPAL,19.0,7.0,1,1,44.0,13.0,2,0
37,Lazio,2019-05-26,Giornata n. 38,Ospiti,P,1,Torino,16.0,4.0,0,0,41.0,12.0,1,0
37,Inter,2019-05-26,Giornata n. 38,Casa,V,2,Empoli,27.0,13.0,0,1,53.0,11.0,3,1
37,Genoa,2019-05-26,Giornata n. 38,Ospiti,N,0,Fiorentina,3.0,0.0,0,0,39.0,9.0,2,0
37,Fiorentina,2019-05-26,Giornata n. 38,Casa,N,0,Genoa,6.0,4.0,0,0,61.0,12.0,1,0
37,Empoli,2019-05-26,Giornata n. 38,Ospiti,P,1,Inter,13.0,4.0,0,0,47.0,9.0,2,1
37,Cagliari,2019-05-26,Giornata n. 38,Casa,P,1,Udinese,21.0,6.0,0,0,57.0,18.0,2,0
37,Atalanta,2019-05-26,Giornata n. 38,Casa,V,3,Sassuolo,15.0,6.0,0,0,61.0,13.0,2,0
37,Torino,2019-05-26,Giornata n. 38,Casa,V,3,Lazio,12.0,7.0,0,0,59.0,11.0,0,0
37,Udinese,2019-05-26,Giornata n. 38,Ospiti,V,2,Cagliari,11.0,5.0,0,0,43.0,13.0,2,0
